PO Line ID,Invoice Posting Date,IR Effective Quantity,IR Amount USD
"4800087977-6",2025-07-03 00:00:00.000,3.00,12.52
"4800087977-7",2025-06-10 00:00:00.000,5.00,41.58
"4800087977-8",2025-06-10 00:00:00.000,8.00,24.56
"4800087977-8",2025-06-17 00:00:00.000,2.00,6.14
"4800088043-1",2025-07-07 00:00:00.000,1.00,64.25
"4800088137-1",2025-06-12 00:00:00.000,2.00,155.29
"4800088137-2",2025-06-12 00:00:00.000,1.00,17.44
"4800088233-1",2025-06-10 00:00:00.000,2.00,223.63
"4800088233-2",2025-06-10 00:00:00.000,2.00,223.63
"4800088256-1",2025-06-10 00:00:00.000,1.00,182.80
"4800088284-1",2025-06-12 00:00:00.000,4.00,185.54
"4800088284-2",2025-06-12 00:00:00.000,2.00,83.07
"4800088284-3",2025-06-12 00:00:00.000,1.00,61.47
"4800088310-1",2025-07-07 00:00:00.000,1.00,276.43
"4800088333-1",2025-07-07 00:00:00.000,1.00,276.43
"4800088362-1",2025-07-07 00:00:00.000,1.00,276.43
"4800088517-1",2025-06-13 00:00:00.000,35.26,22.55
"4800088521-1",2025-06-12 00:00:00.000,196.59,125.77
"4800088532-1",2025-06-13 00:00:00.000,98.32,62.90
"4800088539-1",2025-06-13 00:00:00.000,76.28,48.80
"4800088769-1",2025-06-23 00:00:00.000,10.00,64.10
"4800088769-2",2025-06-10 00:00:00.000,8.00,168.44
"4800088769-3",2025-11-04 00:00:00.000,8.00,82.00
"4800088769-4",2025-11-04 00:00:00.000,4.00,12.40
"4800088916-1",2025-07-04 00:00:00.000,1.00,314.13
"4800088916-2",2025-07-04 00:00:00.000,1.00,15.05
"4800092158-1",2025-06-23 00:00:00.000,1.00,188.09
"4800092158-2",2025-06-23 00:00:00.000,1.00,9.07
"4800092158-3",2025-06-23 00:00:00.000,1.00,94.04
"4800092242-1",2025-07-30 00:00:00.000,1.00,161.75
"4800092242-2",2025-07-30 00:00:00.000,1.00,218.67
"4800092242-3",2025-07-30 00:00:00.000,1.00,162.97
"4800092423-1",2025-06-23 00:00:00.000,1.00,59.75
"4800092526-1",2025-06-27 00:00:00.000,1.00,159.94
"4800092526-2",2025-06-19 00:00:00.000,1.00,204.73
"4800092556-1",2025-07-02 00:00:00.000,2.00,4300.00
"4800092556-2",2025-07-02 00:00:00.000,1.00,2580.00
"4800092556-3",2025-07-02 00:00:00.000,7.00,18060.00
"4800092556-4",2025-07-02 00:00:00.000,5.00,13800.00
"4800092556-5",2025-07-02 00:00:00.000,6.00,17340.00
"4800092556-6",2025-07-02 00:00:00.000,1.00,2500.00
"4800092605-1",2025-06-12 00:00:00.000,1.00,181.29
"4800095321-1",2025-07-18 00:00:00.000,12.00,75.54
"4800095328-1",2025-06-10 00:00:00.000,20.00,42.09
"4800095328-2",2025-06-10 00:00:00.000,6.00,13.70
"4800095328-3",2025-06-10 00:00:00.000,20.00,104.28
"4800095328-4",2025-06-10 00:00:00.000,6.00,30.05
"4800095427-1",2025-06-19 00:00:00.000,1.00,350.14
"4800095551-1",2025-06-16 00:00:00.000,1.00,223.92
"4800095758-2",2025-06-10 00:00:00.000,1.00,26.46
"4800095989-1",2025-07-17 00:00:00.000,1.00,959.44
"4800095989-2",2025-07-17 00:00:00.000,1.00,959.44
"4800095989-3",2025-07-17 00:00:00.000,1.00,1050.81
"4800095989-4",2025-07-17 00:00:00.000,1.00,1050.81
"4800096028-1",2025-06-26 00:00:00.000,1.00,186.82
"4800096078-1",2025-06-26 00:00:00.000,1.00,83.17
"4800096542-1",2025-06-09 00:00:00.000,2.00,2.52
"4800096542-2",2025-06-09 00:00:00.000,1.00,3.20
"4800096542-3",2025-06-09 00:00:00.000,1.00,4.23
"4800096542-4",2025-06-09 00:00:00.000,1.00,4.41
"4800096542-5",2025-06-09 00:00:00.000,4.00,63.95
"4800098083-1",2025-07-25 00:00:00.000,2.00,68.75
"4800098083-2",2025-07-25 00:00:00.000,2.00,68.75
"4800098083-3",2025-07-25 00:00:00.000,2.00,68.75
"4800098083-4",2025-07-25 00:00:00.000,1.00,34.37
"4800098086-1",2025-07-30 00:00:00.000,4.00,136.02
"4800098086-2",2025-06-23 00:00:00.000,2.00,163.78
"4800098087-1",2025-06-23 00:00:00.000,4.00,131.33
"4800098187-1",2025-06-23 00:00:00.000,10.00,195.76
"4800098466-1",2025-06-17 00:00:00.000,40.00,426.61
"4800098469-1",2025-07-04 00:00:00.000,30.00,241.09
"4800098469-2",2025-06-18 00:00:00.000,30.00,216.31
"4800098693-1",2025-06-09 00:00:00.000,3.00,56.87
"4800098693-2",2025-06-09 00:00:00.000,1.00,6.57
"4800098693-3",2025-06-09 00:00:00.000,1.00,5.21
"4800098698-1",2025-06-12 00:00:00.000,110.30,2301.24
"4800098698-1",2025-06-13 00:00:00.000,433.18,9038.13
"4800098698-1",2025-07-04 00:00:00.000,107.41,1459.76
"4800098698-1",2025-07-09 00:00:00.000,30.40,648.78
"4800098698-1",2025-07-24 00:00:00.000,38.00,810.98
"4800098698-1",2025-08-07 00:00:00.000,-30.40,-648.78
"4800098698-1",2025-08-11 00:00:00.000,-107.41,-1459.76
"4800098698-1",2025-08-13 00:00:00.000,35.00,746.95
"4800098698-1",2025-08-17 00:00:00.000,106.39,2270.74
"4800098698-10",2025-06-12 00:00:00.000,18.00,864.22
"4800098698-10",2025-06-13 00:00:00.000,67.00,3214.94
"4800098698-10",2025-07-04 00:00:00.000,5.00,245.41
"4800098698-10",2025-08-11 00:00:00.000,-5.00,-245.41
"4800098698-10",2025-08-17 00:00:00.000,5.00,245.41
"4800098698-2",2025-06-12 00:00:00.000,10.30,277.54
"4800098698-2",2025-06-13 00:00:00.000,33.49,904.18
"4800098698-2",2025-07-04 00:00:00.000,3.01,99.42
"4800098698-2",2025-08-11 00:00:00.000,-3.01,-99.42
"4800098698-2",2025-08-17 00:00:00.000,3.60,99.42
"4800098698-3",2025-06-12 00:00:00.000,28.00,1007.84
"4800098698-3",2025-06-13 00:00:00.000,75.00,2699.56
"4800098698-3",2025-07-04 00:00:00.000,4.73,174.15
"4800098698-3",2025-08-11 00:00:00.000,-4.73,-174.15
"4800098698-3",2025-08-17 00:00:00.000,4.73,174.15
"4800098698-4",2025-06-12 00:00:00.000,0.90,40.49
"4800098698-5",2025-06-12 00:00:00.000,7.60,183.41
"4800098698-6",2025-06-13 00:00:00.000,7.60,158.56
"4800098698-6",2025-07-04 00:00:00.000,7.60,162.19
"4800098698-6",2025-08-11 00:00:00.000,-7.60,-162.19
"4800098698-6",2025-08-17 00:00:00.000,7.60,162.19
"4800098698-7",2025-06-13 00:00:00.000,16.08,335.48
"4800098698-7",2025-07-04 00:00:00.000,32.61,810.98
"4800098698-7",2025-08-11 00:00:00.000,-32.61,-810.98
"4800098698-8",2025-06-13 00:00:00.000,29.51,615.89
"4800098698-8",2025-07-09 00:00:00.000,45.60,973.17
"4800098698-8",2025-08-07 00:00:00.000,-45.60,-973.17
"4800098698-9",2025-06-12 00:00:00.000,15.00,902.10
"4800098698-9",2025-06-13 00:00:00.000,58.00,3488.12
"4800098698-9",2025-07-04 00:00:00.000,5.00,307.59
"4800098698-9",2025-08-11 00:00:00.000,-5.00,-307.59
"4800098698-9",2025-08-17 00:00:00.000,5.00,307.59
"4800098699-1",2025-06-13 00:00:00.000,125.98,80.60
"4800098721-1",2025-06-13 00:00:00.000,5.00,11000.00
"4800098738-1",2025-06-17 00:00:00.000,3.00,46.12
"4800098738-10",2025-06-12 00:00:00.000,12.00,23.72
"4800098738-11",2025-06-12 00:00:00.000,12.00,42.07
"4800098738-2",2025-06-12 00:00:00.000,5.00,15.38
"4800098738-3",2025-06-12 00:00:00.000,3.00,6.27
"4800098738-4",2025-06-12 00:00:00.000,50.00,16.95
"4800098738-5",2025-06-12 00:00:00.000,50.00,6.71
"4800098738-6",2025-06-12 00:00:00.000,50.00,11.83
"4800098738-7",2025-06-12 00:00:00.000,10.00,70.18
"4800098738-8",2025-06-12 00:00:00.000,50.00,60.78
"4800098738-9",2025-06-12 00:00:00.000,20.00,27.12
"4800098787-1",2025-06-18 00:00:00.000,1.00,339.09
"4800098807-1",2025-06-12 00:00:00.000,10.00,17.72
"4800098807-2",2025-06-12 00:00:00.000,3.00,50.80
"4800098807-2",2025-06-17 00:00:00.000,5.00,84.67
"4800098807-3",2025-06-12 00:00:00.000,10.00,169.35
"4800098807-4",2025-06-12 00:00:00.000,10.00,62.06
"4800098807-5",2025-06-17 00:00:00.000,3.00,44.39
"4800099005-1",2025-07-24 00:00:00.000,2.00,183.24
"4800099005-2",2025-07-24 00:00:00.000,1.00,2.94
"4800099181-1",2025-06-12 00:00:00.000,1.00,19.86
"4800099181-2",2025-06-12 00:00:00.000,1.00,19.86
"4800099425-1",2025-06-28 00:00:00.000,1.00,27.45
"4800099425-2",2025-06-13 00:00:00.000,1.00,34.28
"4800099425-3",2025-06-12 00:00:00.000,20.00,85.98
"4800099425-4",2025-06-12 00:00:00.000,20.00,90.33
"4800099425-5",2025-07-29 00:00:00.000,5.00,145.32
"4800099425-6",2025-06-12 00:00:00.000,2.00,36.64
"4800099425-7",2025-06-18 00:00:00.000,1.00,30.40
"4800099699-1",2025-06-13 00:00:00.000,1.00,14088.00
"4800099713-1",2025-06-13 00:00:00.000,1.00,35220.00
"4800099719-1",2025-06-13 00:00:00.000,1.00,35220.00
"4800099736-1",2025-06-23 00:00:00.000,2.00,28000.00
"4800099736-2",2025-06-23 00:00:00.000,3.00,1800.00
"4800099736-3",2025-06-23 00:00:00.000,2.00,1400.00
"4800099736-4",2025-06-23 00:00:00.000,2.00,2800.00
"4800099736-5",2025-06-23 00:00:00.000,2.00,220.00
"4800099736-6",2025-06-23 00:00:00.000,1.00,1000.00
"4800101687-1",2025-06-30 00:00:00.000,1.00,344.09
"4800101725-1",2025-06-10 00:00:00.000,2.00,73.03
"4800101725-2",2025-06-10 00:00:00.000,2.00,205.89
"4800101725-3",2025-06-10 00:00:00.000,1.00,43.50
"4800101738-1",2025-08-13 00:00:00.000,7.00,641.36
"4800101738-2",2025-08-13 00:00:00.000,2.00,13.08
"4800101738-3",2025-08-13 00:00:00.000,1.00,39.26
"4800101738-4",2025-08-13 00:00:00.000,3.00,392.67
"4800101738-5",2025-08-13 00:00:00.000,1.00,6.41
"4800101738-6",2025-08-13 00:00:00.000,1.00,893.32
"4800101738-7",2025-08-13 00:00:00.000,1.00,893.32
"4800101738-8",2025-08-13 00:00:00.000,1.00,41.72
"4800101738-9",2025-08-13 00:00:00.000,1.00,958.76
"4800101827-1",2025-06-13 00:00:00.000,1.00,35220.00
"4800101872-1",2025-07-01 00:00:00.000,1.00,216024.65
"4800101872-2",2025-07-01 00:00:00.000,1.00,21602.46
"4800101873-1",2025-07-08 00:00:00.000,1.00,798.21
"4800101873-2",2025-07-08 00:00:00.000,1.00,998.95
"4800101873-3",2025-07-08 00:00:00.000,1.00,225.78
"4800101886-1",2025-07-25 00:00:00.000,2.00,74.17
"4800101886-2",2025-07-25 00:00:00.000,3.00,111.26
"4800101886-3",2025-06-24 00:00:00.000,3.00,108.77
"4800101886-4",2025-06-24 00:00:00.000,1.00,36.25
"4800101886-4",2025-07-03 00:00:00.000,1.00,37.08
"4800101886-5",2025-07-25 00:00:00.000,3.00,111.26
"4800101947-1",2025-06-13 00:00:00.000,2.00,172.28
"4800101947-2",2025-06-15 00:00:00.000,2.00,185.79
"4800101985-1",2025-07-09 00:00:00.000,18.00,4.59
"4800101985-2",2025-06-30 00:00:00.000,1.00,20.72
"4800102011-1",2025-08-06 00:00:00.000,70.50,19655.10
"4800102011-2",2025-08-06 00:00:00.000,33.50,1315.44
"4800102011-3",2025-08-06 00:00:00.000,6.00,510.47
"4800102088-1",2025-07-22 00:00:00.000,1.00,157.06
"4800102088-2",2025-07-22 00:00:00.000,2.00,176.70
"4800102088-3",2025-07-22 00:00:00.000,2.00,65.44
"4800102164-1",2025-07-02 00:00:00.000,1.00,206.18
"4800102333-1",2025-06-23 00:00:00.000,5.00,18.96
"4800102333-2",2025-06-23 00:00:00.000,15.00,58.63
"4800102333-3",2025-06-23 00:00:00.000,30.00,14.01
"4800102333-4",2025-06-23 00:00:00.000,1.00,29.05
"4800102333-5",2025-06-23 00:00:00.000,4.00,54.48
"4800102428-6",2025-06-30 00:00:00.000,1.00,2848.75
"4800102428-6",2025-07-25 00:00:00.000,-0.46,-1329.44
"4800102545-1",2025-07-15 00:00:00.000,1.00,2150.00
"4800102545-2",2025-07-15 00:00:00.000,1.00,2150.00
"4800102545-3",2025-07-15 00:00:00.000,1.00,2150.00
"4800102545-4",2025-07-15 00:00:00.000,1.00,2150.00
"4800102545-5",2025-07-15 00:00:00.000,1.00,2150.00
"4800102545-6",2025-07-15 00:00:00.000,1.00,2209.00
"4800102545-7",2025-07-15 00:00:00.000,1.00,2209.00
"4800102631-1",2025-06-27 00:00:00.000,1.00,15.00
"4800102631-10",2025-06-27 00:00:00.000,1.00,20.00
"4800102631-11",2025-06-27 00:00:00.000,6.00,960.00
"4800102631-2",2025-06-27 00:00:00.000,2.00,210.00
"4800102631-3",2025-06-27 00:00:00.000,1.00,75.00
"4800102631-4",2025-06-27 00:00:00.000,1.00,120.00
"4800102631-5",2025-06-27 00:00:00.000,2.00,170.00
"4800102631-6",2025-06-27 00:00:00.000,2.00,760.00
"4800102631-7",2025-06-27 00:00:00.000,1.00,130.00
"4800102631-8",2025-06-27 00:00:00.000,3.00,1875.00
"4800102631-9",2025-06-27 00:00:00.000,4.00,100.00
"4800102694-1",2025-07-14 00:00:00.000,2.00,11120.00
"4800102714-1",2025-06-17 00:00:00.000,1.00,61627.50
"4800102740-1",2025-07-14 00:00:00.000,2.00,11120.00
"4800102748-1",2025-07-15 00:00:00.000,16.00,4448.00
"4800102767-1",2025-06-30 00:00:00.000,1.00,3325.14
"4800102817-1",2025-06-17 00:00:00.000,1.00,1548.00
"4800102817-2",2025-06-17 00:00:00.000,2.00,712.08
"4800102912-1",2025-06-27 00:00:00.000,30.00,10950.00
"4800102950-1",2025-06-18 00:00:00.000,2.00,2156.59
"4800102973-1",2025-06-14 00:00:00.000,8.00,195.16
"4800102998-1",2025-06-13 00:00:00.000,31.00,412.73
"4800103050-1",2025-06-16 00:00:00.000,1.00,2065.25
"4800103313-1",2025-08-05 00:00:00.000,1.00,702.15
"4800103319-1",2025-06-11 00:00:00.000,1.00,1216.18
"4800103319-2",2025-06-11 00:00:00.000,2.00,129.30
"4800103447-1",2025-06-24 00:00:00.000,3.00,374.85
"4800104210-1",2025-06-24 00:00:00.000,10.00,52.33
"4800104493-1",2025-06-24 00:00:00.000,6.00,671.78
"4800104493-2",2025-06-24 00:00:00.000,1.00,31.98
"4800104500-1",2025-06-19 00:00:00.000,1.00,76.35
"4800104500-2",2025-06-19 00:00:00.000,2.00,2623.16
"4800104504-1",2025-06-24 00:00:00.000,14.00,1567.49
"4800104504-2",2025-06-24 00:00:00.000,1.00,31.98
"4800105400-1",2025-06-12 00:00:00.000,1.00,210.61
"4800105404-1",2025-06-12 00:00:00.000,1.00,208.07
"4800105434-1",2025-06-23 00:00:00.000,1.00,30960.00
"4800105434-10",2025-06-23 00:00:00.000,1.00,624.00
"4800105434-2",2025-06-23 00:00:00.000,2.00,5160.00
"4800105434-3",2025-06-23 00:00:00.000,1.00,1857.60
"4800105434-4",2025-06-23 00:00:00.000,1.00,1548.00
"4800105434-5",2025-06-23 00:00:00.000,2.00,3715.20
"4800105434-6",2025-06-23 00:00:00.000,1.00,1857.60
"4800105434-7",2025-06-23 00:00:00.000,1.00,1186.80
"4800105434-8",2025-06-23 00:00:00.000,1.00,1186.80
"4800105434-9",2025-06-23 00:00:00.000,1.00,1548.00
"4800105443-1",2025-06-18 00:00:00.000,0.99,4149.00
"4800105454-1",2025-06-24 00:00:00.000,1.00,272.37
"4800105454-1",2025-07-17 00:00:00.000,1.00,272.37
"4800105454-10",2025-06-24 00:00:00.000,10.00,443.60
"4800105454-11",2025-06-24 00:00:00.000,20.00,136.20
"4800105454-12",2025-06-24 00:00:00.000,10.00,142.90
"4800105454-13",2025-06-24 00:00:00.000,1.00,114.05
"4800105454-14",2025-06-24 00:00:00.000,1.00,83.27
"4800105454-15",2025-06-24 00:00:00.000,20.00,185.60
"4800105454-16",2025-06-24 00:00:00.000,10.00,68.10
"4800105454-17",2025-06-24 00:00:00.000,1.00,873.58
"4800105454-18",2025-06-24 00:00:00.000,1.00,112.23
"4800105454-19",2025-06-24 00:00:00.000,1.00,138.85
"4800105454-2",2025-06-24 00:00:00.000,14.00,626.92
"4800105454-20",2025-06-24 00:00:00.000,10.00,145.10
"4800105454-21",2025-06-24 00:00:00.000,10.00,90.80
"4800105454-22",2025-06-24 00:00:00.000,1.00,28.96
"4800105454-23",2025-06-24 00:00:00.000,1.00,63.36
"4800105454-24",2025-06-24 00:00:00.000,1.00,36.21
"4800105454-25",2025-06-24 00:00:00.000,1.00,129.92
"4800105454-3",2025-06-24 00:00:00.000,14.00,120.40
"4800105454-4",2025-06-24 00:00:00.000,2.00,3.32
"4800105454-5",2025-06-24 00:00:00.000,1.00,55.00
"4800105454-6",2025-06-24 00:00:00.000,1.00,90.51
"4800105454-7",2025-06-24 00:00:00.000,1.00,34.28
"4800105454-8",2025-06-24 00:00:00.000,5.00,300.75
"4800105454-9",2025-06-24 00:00:00.000,1.00,115.00
"4800105463-1",2025-06-17 00:00:00.000,1.00,5572.80
"4800105463-10",2025-06-17 00:00:00.000,1.00,1036.80
"4800105463-2",2025-06-17 00:00:00.000,1.00,619.20
"4800105463-3",2025-06-17 00:00:00.000,1.00,464.40
"4800105463-4",2025-06-17 00:00:00.000,1.00,356.04
"4800105463-5",2025-06-17 00:00:00.000,1.00,557.28
"4800105463-6",2025-06-17 00:00:00.000,1.00,2321.86
"4800105463-9",2025-06-17 00:00:00.000,1.00,557.28
"4800105510-1",2025-06-23 00:00:00.000,2.00,151.06
"4800105633-1",2025-07-25 00:00:00.000,6.00,56.30
"4800105647-1",2025-09-03 00:00:00.000,2.00,2135.92
"4800105651-1",2025-09-02 00:00:00.000,2.00,2135.92
"4800105667-1",2025-09-03 00:00:00.000,2.00,2135.92
"4800105763-1",2025-07-25 00:00:00.000,2.00,417.46
"4800105960-1",2025-11-05 00:00:00.000,5.00,325.00
"4800106515-2",2025-06-12 00:00:00.000,30.00,335.89
"4800106515-3",2025-06-12 00:00:00.000,31.00,347.08
"4800106604-1",2025-06-17 00:00:00.000,31.00,674.34
"4800106609-1",2025-07-09 00:00:00.000,28.00,623.03
"4800107112-1",2025-06-25 00:00:00.000,1.00,271.17
"4800107112-2",2025-06-25 00:00:00.000,1.00,182.50
"4800107112-3",2025-06-25 00:00:00.000,1.00,15.99
"4800107202-1",2025-09-22 00:00:00.000,3.00,87.37
"4800107202-2",2025-09-22 00:00:00.000,3.00,107.57
"4800107202-3",2025-09-22 00:00:00.000,1.00,17.65
"4800107202-4",2025-09-22 00:00:00.000,20.00,27.18
"4800107202-5",2025-09-22 00:00:00.000,20.00,34.95
"4800107538-1",2025-10-17 00:00:00.000,3.00,378.64
"4800107538-2",2025-10-17 00:00:00.000,1.00,17.65
"4800108170-1",2025-06-18 00:00:00.000,1.00,422.26
"4800109385-1",2025-07-10 00:00:00.000,10.00,222.51
"4800109385-2",2025-07-10 00:00:00.000,10.00,143.97
"4800109423-1",2025-07-17 00:00:00.000,1.00,161.11
"4800109459-1",2025-06-26 00:00:00.000,2.00,297.26
"4800109461-1",2025-06-16 00:00:00.000,1.00,148.63
"4800109470-1",2025-06-26 00:00:00.000,2.00,297.26
"4800109470-2",2025-06-26 00:00:00.000,1.00,112.23
"4800109482-1",2025-06-26 00:00:00.000,2.00,297.26
"4800109482-2",2025-06-26 00:00:00.000,1.00,112.23
"4800109545-1",2025-06-12 00:00:00.000,1.00,220.72
"4800109545-2",2025-06-12 00:00:00.000,1.00,34.93
"4800109545-3",2025-06-12 00:00:00.000,1.00,148.75
"4800109823-1",2025-06-12 00:00:00.000,1.00,127.95
"4800109838-1",2025-06-16 00:00:00.000,1.00,1695.45
"4800109967-1",2025-08-11 00:00:00.000,2.00,543.19
"4800109967-2",2025-08-11 00:00:00.000,1.00,39.26
"4800110127-1",2025-07-18 00:00:00.000,3.00,84.42
"4800110127-2",2025-07-18 00:00:00.000,1.00,26.17
"4800110127-3",2025-07-18 00:00:00.000,3.00,30.43
"4800110127-4",2025-07-18 00:00:00.000,3.00,82.46
"4800110127-5",2025-07-18 00:00:00.000,3.00,75.09
"4800110139-1",2025-06-30 00:00:00.000,1.00,307.98
"4800110244-1",2025-06-23 00:00:00.000,1.00,175.94
"4800110329-1",2025-06-16 00:00:00.000,2.00,2623.16
"4800110523-1",2025-09-13 00:00:00.000,1.00,255.00
"4800110526-1",2025-07-21 00:00:00.000,2.00,7000.00
"4800110752-1",2025-07-01 00:00:00.000,600.00,31413.61
"4800110752-1",2025-08-04 00:00:00.000,620.00,32460.73
"4800110752-1",2025-09-01 00:00:00.000,-620.00,-32103.55
"4800110752-1",2025-09-03 00:00:00.000,1240.00,64207.10
"4800110752-1",2025-09-08 00:00:00.000,-620.00,-32103.55
"4800110752-1",2025-10-08 00:00:00.000,600.00,31067.96
"4800110752-1",2025-10-15 00:00:00.000,620.00,32103.55
"4800110752-1",2025-11-05 00:00:00.000,652.93,34478.54
"4800110761-1",2025-06-20 00:00:00.000,1.00,348.36
"4800110791-1",2025-07-09 00:00:00.000,1.00,28.14
"4800110791-2",2025-07-09 00:00:00.000,1.00,28.14
"4800110799-1",2025-10-31 00:00:00.000,6.00,1213.78
"4800110799-2",2025-10-31 00:00:00.000,3.00,3152.52
"4800110799-3",2025-10-31 00:00:00.000,6.00,5109.70
"4800110799-4",2025-10-31 00:00:00.000,6.00,586.01
"4800110799-5",2025-10-31 00:00:00.000,1.00,154.69
"4800113187-1",2025-07-11 00:00:00.000,1.00,1203.16
"4800113250-1",2025-07-15 00:00:00.000,2.00,995.74
"4800113250-2",2025-07-15 00:00:00.000,1.00,68.94
"4800113325-1",2025-06-26 00:00:00.000,12.00,150.00
"4800113325-2",2025-06-26 00:00:00.000,1.00,14.88
"4800113433-1",2025-06-16 00:00:00.000,1.00,547.02
"4800113433-1",2025-06-23 00:00:00.000,-1.00,-547.02
"4800113433-1",2025-06-26 00:00:00.000,1.00,547.02
"4800113562-1",2025-06-17 00:00:00.000,2.00,57.28
"4800113562-2",2025-06-20 00:00:00.000,1.00,51.33
"4800113983-1",2025-07-02 00:00:00.000,2.00,182.21
"4800113983-2",2025-07-02 00:00:00.000,2.00,159.12
"4800114024-1",2025-06-24 00:00:00.000,2.00,413.78
"4800114036-1",2025-07-02 00:00:00.000,2.00,415.47
"4800114050-1",2025-06-16 00:00:00.000,1.00,81.89
"4800114050-2",2025-06-16 00:00:00.000,1.00,55.66
"4800114050-3",2025-06-16 00:00:00.000,1.00,5.11
"4800114050-4",2025-06-16 00:00:00.000,1.00,60.78
"4800114066-1",2025-07-02 00:00:00.000,2.00,361.30
"4800114102-1",2025-07-16 00:00:00.000,1.00,39.26
"4800114102-2",2025-07-16 00:00:00.000,1.00,4908.37
"4800114107-1",2025-07-02 00:00:00.000,2.00,415.47
"4800114119-1",2025-07-02 00:00:00.000,2.00,361.30
"4800114158-1",2025-07-02 00:00:00.000,2.00,148.24
"4800114158-2",2025-07-02 00:00:00.000,2.00,134.42
"4800116077-1",2025-06-16 00:00:00.000,1.00,82.29
"4800117657-1",2025-06-17 00:00:00.000,2.00,150.47
"4800117858-1",2025-09-11 00:00:00.000,25.00,5663.43
"4800117858-2",2025-09-11 00:00:00.000,25.00,5663.43
"4800117858-3",2025-09-11 00:00:00.000,25.00,5663.43
"4800117895-1",2025-06-17 00:00:00.000,2.00,365.61
"4800118092-1",2025-06-26 00:00:00.000,1.00,3566.85
"4800118092-2",2025-06-26 00:00:00.000,1.00,3726.80
"4800118092-3",2025-06-26 00:00:00.000,1.00,3358.92
"4800118092-4",2025-06-26 00:00:00.000,1.00,2020.47
"4800118096-1",2025-06-24 00:00:00.000,13.00,798.46
"4800118290-1",2025-06-20 00:00:00.000,2.00,449.60
"4800118290-2",2025-06-20 00:00:00.000,1.00,620.00
"4800118290-3",2025-06-20 00:00:00.000,2.00,119.80
"4800118290-4",2025-06-20 00:00:00.000,4.00,58.04
"4800118290-5",2025-06-20 00:00:00.000,2.00,581.96
"4800118290-6",2025-06-20 00:00:00.000,2.00,644.84
"4800118322-1",2025-07-01 00:00:00.000,1.00,71.98
"4800118800-1",2025-06-24 00:00:00.000,1.00,73.89
"4800118800-2",2025-06-24 00:00:00.000,1.00,102.11
"4800118800-3",2025-06-24 00:00:00.000,1.00,102.11
"4800118800-4",2025-06-24 00:00:00.000,1.00,102.11
"4800119826-1",2025-06-17 00:00:00.000,1.00,17.83
"4800119826-2",2025-06-17 00:00:00.000,1.00,284.70
"4800120847-1",2025-07-04 00:00:00.000,1.00,52.95
"4800120889-1",2025-06-17 00:00:00.000,1.00,168.04
"4800120889-2",2025-06-17 00:00:00.000,1.00,125.46
"4800120889-3",2025-06-17 00:00:00.000,1.00,147.31
"4800120889-4",2025-06-17 00:00:00.000,1.00,15.99
"4800121544-1",2025-07-25 00:00:00.000,2.00,228.75
"4800123134-1",2025-06-19 00:00:00.000,1.00,45.10
"4800123342-1",2025-06-21 00:00:00.000,1.00,76.16
"4800124419-1",2025-07-18 00:00:00.000,4.00,18.84
"4800124419-1",2025-08-21 00:00:00.000,1.00,4.71
"4800124422-1",2025-06-24 00:00:00.000,1.00,182.80
"4800124903-1",2025-07-23 00:00:00.000,4.00,164.52
"4800124903-2",2025-07-23 00:00:00.000,4.00,99.08
"4800124950-1",2025-07-11 00:00:00.000,2.00,197.14
"4800125090-1",2025-06-28 00:00:00.000,2.00,220.08
