PO Line ID,GR Posting Date,GR Effective Quantity
"4582655778-11",2024-07-18 00:00:00.000,1.00
"4582655778-12",2024-01-04 00:00:00.000,0.00
"4582655778-12",2024-02-08 00:00:00.000,1.00
"4582655778-15",2024-01-04 00:00:00.000,0.00
"4582655778-15",2024-02-08 00:00:00.000,1.00
"4582655778-2",2024-01-04 00:00:00.000,0.00
"4582655778-2",2024-02-08 00:00:00.000,1.00
"4582655778-3",2024-01-04 00:00:00.000,0.00
"4582655778-3",2024-02-08 00:00:00.000,3.00
"4582655778-4",2024-01-04 00:00:00.000,0.00
"4582655778-4",2024-02-08 00:00:00.000,1.00
"4582655778-8",2024-01-04 00:00:00.000,0.00
"4582655778-8",2024-02-08 00:00:00.000,2.00
"4582655778-9",2024-01-04 00:00:00.000,0.00
"4582655778-9",2024-02-08 00:00:00.000,1.00
"4582655897-1",2024-01-13 00:00:00.000,0.00
"4582655897-1",2024-01-16 00:00:00.000,1.00
"4582655897-10",2024-01-03 00:00:00.000,0.00
"4582655897-10",2024-01-19 00:00:00.000,1.00
"4582655897-11",2023-11-15 00:00:00.000,0.00
"4582655897-11",2023-12-13 00:00:00.000,1.00
"4582655897-12",2023-11-30 00:00:00.000,0.00
"4582655897-12",2024-02-12 00:00:00.000,1.00
"4582655897-13",2024-01-03 00:00:00.000,0.00
"4582655897-13",2024-01-19 00:00:00.000,2.00
"4582655897-2",2023-11-20 00:00:00.000,0.00
"4582655897-2",2023-12-01 00:00:00.000,1.00
"4582655897-3",2023-11-13 00:00:00.000,0.00
"4582655897-3",2023-11-20 00:00:00.000,1.00
"4582655897-4",2023-11-15 00:00:00.000,0.00
"4582655897-4",2023-12-13 00:00:00.000,1.00
"4582655897-5",2024-01-27 00:00:00.000,0.00
"4582655897-5",2024-02-02 00:00:00.000,1.00
"4582655897-6",2024-01-27 00:00:00.000,0.00
"4582655897-6",2024-02-02 00:00:00.000,1.00
"4582655897-7",2023-11-13 00:00:00.000,0.00
"4582655897-7",2023-11-20 00:00:00.000,1.00
"4582655897-8",2023-11-15 00:00:00.000,0.00
"4582655897-8",2023-12-13 00:00:00.000,1.00
"4582655897-9",2024-01-27 00:00:00.000,0.00
"4582655897-9",2024-02-02 00:00:00.000,1.00
"4582656011-13",2024-02-23 00:00:00.000,0.00
"4582656011-13",2024-03-01 00:00:00.000,7.00
"4582656011-14",2024-02-14 00:00:00.000,0.00
"4582656011-14",2024-02-21 00:00:00.000,2.00
"4582656011-15",2023-11-07 00:00:00.000,0.00
"4582656011-15",2023-11-16 00:00:00.000,64.00
"4582656011-16",2023-11-22 00:00:00.000,0.00
"4582656011-16",2023-11-29 00:00:00.000,13.00
"4582656011-17",2024-01-03 00:00:00.000,0.00
"4582656011-17",2024-01-09 00:00:00.000,1.00
"4582656011-18",2024-01-17 00:00:00.000,0.00
"4582656011-18",2024-01-23 00:00:00.000,1.00
"4582656011-19",2024-03-07 00:00:00.000,0.00
"4582656011-19",2024-03-12 00:00:00.000,1.00
"4582656011-20",2024-02-14 00:00:00.000,0.00
"4582656011-20",2024-02-21 00:00:00.000,1.00
"4582656011-21",2024-01-03 00:00:00.000,0.00
"4582656011-21",2024-01-09 00:00:00.000,1.00
"4582657360-1",2023-11-20 00:00:00.000,0.00
"4582657360-1",2023-11-30 00:00:00.000,1.00
"4582659343-2",2024-04-16 00:00:00.000,-1.00
"4582659343-4",2024-06-10 00:00:00.000,0.00
"4582659343-4",2024-07-31 00:00:00.000,1.00
"4582661881-1",2024-02-09 00:00:00.000,0.00
"4582661881-1",2024-12-23 00:00:00.000,1.00
"4582662117-1",2024-02-29 00:00:00.000,0.00
"4582662117-1",2024-04-15 00:00:00.000,1.00
"4582662117-10",2023-11-20 00:00:00.000,0.00
"4582662117-10",2023-11-28 00:00:00.000,10.00
"4582662117-2",2024-04-02 00:00:00.000,0.00
"4582662117-2",2024-04-09 00:00:00.000,1.00
"4582662117-3",2024-02-15 00:00:00.000,0.00
"4582662117-3",2024-02-20 00:00:00.000,8.00
"4582662117-4",2024-04-30 00:00:00.000,0.00
"4582662117-4",2024-05-16 00:00:00.000,1.00
"4582662117-5",2024-01-30 00:00:00.000,0.00
"4582662117-5",2024-02-06 00:00:00.000,2.00
"4582662117-6",2023-11-16 00:00:00.000,0.00
"4582662117-6",2023-11-22 00:00:00.000,2.00
"4582662117-7",2024-01-18 00:00:00.000,0.00
"4582662117-7",2024-01-24 00:00:00.000,1.00
"4582662117-8",2024-01-05 00:00:00.000,0.00
"4582662117-8",2024-01-11 00:00:00.000,2.00
"4582662117-9",2023-11-20 00:00:00.000,0.00
"4582662117-9",2023-11-28 00:00:00.000,10.00
"4582662118-1",2024-06-06 00:00:00.000,0.00
"4582662118-1",2024-07-17 00:00:00.000,5.00
"4582662118-2",2024-01-03 00:00:00.000,0.00
"4582662118-2",2024-01-05 00:00:00.000,0.00
"4582662118-2",2024-02-12 00:00:00.000,10.00
"4582662119-2",2023-11-14 00:00:00.000,0.00
"4582662119-2",2023-11-22 00:00:00.000,2.00
"4582662121-10",2024-02-23 00:00:00.000,0.00
"4582662121-10",2024-02-29 00:00:00.000,2.00
"4582662121-11",2024-05-26 00:00:00.000,0.00
"4582662121-11",2024-06-10 00:00:00.000,2.00
"4582662121-12",2024-03-14 00:00:00.000,0.00
"4582662121-12",2024-03-27 00:00:00.000,1.00
"4582662121-13",2024-01-10 00:00:00.000,0.00
"4582662121-13",2024-01-18 00:00:00.000,2.00
"4582662121-14",2024-01-10 00:00:00.000,0.00
"4582662121-14",2024-01-18 00:00:00.000,2.00
"4582662121-15",2024-01-10 00:00:00.000,0.00
"4582662121-15",2024-01-18 00:00:00.000,2.00
"4582662121-16",2024-01-10 00:00:00.000,0.00
"4582662121-16",2024-01-18 00:00:00.000,1.00
"4582662121-17",2024-01-10 00:00:00.000,0.00
"4582662121-17",2024-01-18 00:00:00.000,5.00
"4582662121-18",2024-02-16 00:00:00.000,0.00
"4582662121-18",2024-02-23 00:00:00.000,3.00
"4582662121-18",2024-02-29 00:00:00.000,1.00
"4582662121-19",2024-01-10 00:00:00.000,0.00
"4582662121-19",2024-01-18 00:00:00.000,1.00
"4582662121-19",2024-04-06 00:00:00.000,0.00
"4582662121-19",2024-04-17 00:00:00.000,1.00
"4582662121-20",2024-01-10 00:00:00.000,0.00
"4582662121-20",2024-01-18 00:00:00.000,8.00
"4582662121-21",2024-01-10 00:00:00.000,0.00
"4582662121-21",2024-01-18 00:00:00.000,1.00
"4582662121-22",2024-01-10 00:00:00.000,0.00
"4582662121-22",2024-01-18 00:00:00.000,5.00
"4582662121-23",2024-01-10 00:00:00.000,0.00
"4582662121-23",2024-01-18 00:00:00.000,1.00
"4582662121-24",2024-04-06 00:00:00.000,0.00
"4582662121-24",2024-04-17 00:00:00.000,1.00
"4582662121-25",2024-01-10 00:00:00.000,0.00
"4582662121-25",2024-01-18 00:00:00.000,100.00
"4582662121-26",2024-01-10 00:00:00.000,0.00
"4582662121-26",2024-01-18 00:00:00.000,10.00
"4582662121-27",2024-01-10 00:00:00.000,0.00
"4582662121-27",2024-01-18 00:00:00.000,10.00
"4582662121-28",2024-01-10 00:00:00.000,0.00
"4582662121-28",2024-01-18 00:00:00.000,10.00
"4582662121-29",2024-06-04 00:00:00.000,0.00
"4582662121-29",2024-06-19 00:00:00.000,4.00
"4582662121-30",2024-01-10 00:00:00.000,0.00
"4582662121-30",2024-01-18 00:00:00.000,20.00
"4582662121-31",2024-01-10 00:00:00.000,0.00
"4582662121-31",2024-01-18 00:00:00.000,20.00
"4582662121-32",2024-01-10 00:00:00.000,0.00
"4582662121-32",2024-01-18 00:00:00.000,48.00
"4582662121-33",2024-01-10 00:00:00.000,0.00
"4582662121-33",2024-01-18 00:00:00.000,10.00
"4582662121-34",2024-01-10 00:00:00.000,0.00
"4582662121-34",2024-01-18 00:00:00.000,100.00
"4582662121-35",2024-01-10 00:00:00.000,0.00
"4582662121-35",2024-01-18 00:00:00.000,20.00
"4582662121-36",2024-01-10 00:00:00.000,0.00
"4582662121-36",2024-01-18 00:00:00.000,20.00
"4582662121-37",2024-01-10 00:00:00.000,0.00
"4582662121-37",2024-01-18 00:00:00.000,50.00
"4582662121-4",2024-01-10 00:00:00.000,0.00
"4582662121-4",2024-01-18 00:00:00.000,1.00
"4582662121-5",2024-01-10 00:00:00.000,0.00
"4582662121-5",2024-01-18 00:00:00.000,2.00
"4582662121-6",2024-01-16 00:00:00.000,0.00
"4582662121-6",2024-01-19 00:00:00.000,2.00
"4582662121-7",2024-01-10 00:00:00.000,0.00
"4582662121-7",2024-01-18 00:00:00.000,1.00
"4582662121-8",2024-01-10 00:00:00.000,0.00
"4582662121-8",2024-01-18 00:00:00.000,2.00
"4582662121-9",2024-01-10 00:00:00.000,0.00
"4582662121-9",2024-01-18 00:00:00.000,10.00
"4582662122-11",2023-12-22 00:00:00.000,0.00
"4582662122-11",2024-01-17 00:00:00.000,100.00
"4582662122-12",2023-12-22 00:00:00.000,0.00
"4582662122-12",2024-01-17 00:00:00.000,100.00
"4582662122-13",2024-04-25 00:00:00.000,0.00
"4582662122-13",2024-05-06 00:00:00.000,0.00
"4582662122-13",2024-06-25 00:00:00.000,4.00
"4582662122-14",2023-12-22 00:00:00.000,0.00
"4582662122-14",2024-01-17 00:00:00.000,20.00
"4582662122-15",2023-12-22 00:00:00.000,0.00
"4582662122-15",2024-01-17 00:00:00.000,100.00
"4582662122-16",2023-12-22 00:00:00.000,0.00
"4582662122-16",2024-01-17 00:00:00.000,5.00
"4582662122-17",2024-02-16 00:00:00.000,0.00
"4582662122-17",2024-12-23 00:00:00.000,1000.00
"4582662122-18",2023-12-22 00:00:00.000,0.00
"4582662122-18",2024-01-17 00:00:00.000,5.00
"4582662122-19",2023-12-22 00:00:00.000,0.00
"4582662122-19",2024-01-17 00:00:00.000,5.00
"4582662122-20",2023-12-22 00:00:00.000,0.00
"4582662122-20",2024-01-17 00:00:00.000,1.00
"4582662122-21",2023-12-22 00:00:00.000,0.00
"4582662122-21",2024-01-17 00:00:00.000,1.00
"4582662122-22",2024-03-08 00:00:00.000,0.00
"4582662122-22",2024-03-25 00:00:00.000,2.00
"4582662122-23",2024-07-17 00:00:00.000,0.00
"4582662122-23",2024-07-24 00:00:00.000,1.00
"4582662122-24",2023-12-22 00:00:00.000,0.00
"4582662122-24",2024-01-17 00:00:00.000,2.00
"4582662122-25",2023-12-22 00:00:00.000,0.00
"4582662122-25",2024-01-17 00:00:00.000,6.00
"4582662122-26",2023-12-20 00:00:00.000,0.00
"4582662122-26",2024-02-13 00:00:00.000,20.00
"4582662122-27",2024-01-06 00:00:00.000,0.00
"4582662122-27",2024-01-16 00:00:00.000,0.00
"4582662122-27",2024-02-02 00:00:00.000,3.00
"4582662122-28",2023-12-22 00:00:00.000,0.00
"4582662122-28",2024-01-17 00:00:00.000,2.00
"4582662122-29",2023-12-22 00:00:00.000,0.00
"4582662122-29",2024-01-17 00:00:00.000,100.00
"4582662122-3",2023-12-22 00:00:00.000,0.00
"4582662122-3",2024-01-17 00:00:00.000,100.00
"4582662122-4",2023-12-22 00:00:00.000,0.00
"4582662122-4",2024-01-17 00:00:00.000,8.00
"4582662122-5",2023-12-22 00:00:00.000,0.00
"4582662122-5",2024-01-16 00:00:00.000,0.00
"4582662122-5",2024-01-17 00:00:00.000,1.00
"4582662122-5",2024-02-02 00:00:00.000,1.00
"4582662122-6",2023-12-22 00:00:00.000,0.00
"4582662122-6",2024-01-17 00:00:00.000,2.00
"4582662122-7",2023-12-04 00:00:00.000,0.00
"4582662122-7",2024-02-13 00:00:00.000,3.00
"4582662122-8",2023-12-22 00:00:00.000,0.00
"4582662122-8",2024-01-17 00:00:00.000,5.00
"4582662122-9",2023-12-22 00:00:00.000,0.00
"4582662122-9",2024-01-17 00:00:00.000,100.00
"4582662123-2",2023-11-20 00:00:00.000,0.00
"4582662123-2",2023-11-25 00:00:00.000,0.00
"4582662123-2",2023-12-04 00:00:00.000,1.00
"4582662123-2",2023-12-13 00:00:00.000,1.00
"4582662123-3",2023-12-02 00:00:00.000,0.00
"4582662123-3",2023-12-12 00:00:00.000,10.00
"4582662123-4",2024-01-26 00:00:00.000,0.00
"4582662123-4",2024-02-12 00:00:00.000,1.00
"4582662123-5",2024-11-04 00:00:00.000,0.00
"4582662123-5",2024-11-08 00:00:00.000,0.00
"4582662123-5",2024-12-23 00:00:00.000,2.00
"4582662123-6",2023-11-20 00:00:00.000,0.00
"4582662123-6",2023-12-04 00:00:00.000,1.00
"4582662123-7",2023-11-20 00:00:00.000,0.00
"4582662123-7",2023-12-04 00:00:00.000,2.00
"4582662123-8",2023-11-20 00:00:00.000,0.00
"4582662123-8",2023-12-04 00:00:00.000,10.00
"4582662125-1",2023-11-21 00:00:00.000,0.00
"4582662125-1",2023-11-28 00:00:00.000,1.00
"4582662126-1",2024-01-09 00:00:00.000,0.00
"4582662126-1",2024-02-02 00:00:00.000,2.00
"4582662126-2",2024-04-02 00:00:00.000,0.00
"4582662126-2",2024-05-01 00:00:00.000,2.00
"4582662126-3",2023-11-21 00:00:00.000,0.00
"4582662126-3",2024-02-13 00:00:00.000,2.00
"4582662126-4",2023-11-21 00:00:00.000,0.00
"4582662126-4",2024-02-13 00:00:00.000,2.00
"4582662126-5",2023-11-28 00:00:00.000,0.00
"4582662126-5",2023-12-18 00:00:00.000,1.00
"4582662127-1",2023-11-24 00:00:00.000,0.00
"4582662127-1",2023-12-04 00:00:00.000,8.00
"4582662127-1",2024-01-15 00:00:00.000,0.00
"4582662127-1",2024-03-25 00:00:00.000,2.00
"4582662147-10",2024-01-02 00:00:00.000,0.00
"4582662147-10",2024-01-10 00:00:00.000,200.00
"4582662147-11",2023-12-26 00:00:00.000,0.00
"4582662147-11",2024-01-10 00:00:00.000,200.00
"4582662147-12",2024-01-02 00:00:00.000,0.00
"4582662147-12",2024-01-10 00:00:00.000,0.00
"4582662147-12",2024-03-05 00:00:00.000,1.00
"4582662147-13",2024-01-02 00:00:00.000,0.00
"4582662147-13",2024-01-10 00:00:00.000,200.00
"4582662147-14",2024-01-02 00:00:00.000,0.00
"4582662147-14",2024-01-10 00:00:00.000,200.00
"4582662147-15",2024-01-02 00:00:00.000,0.00
"4582662147-15",2024-01-10 00:00:00.000,200.00
"4582662147-16",2024-01-02 00:00:00.000,0.00
"4582662147-16",2024-01-10 00:00:00.000,200.00
"4582662147-17",2024-01-02 00:00:00.000,0.00
"4582662147-17",2024-01-10 00:00:00.000,200.00
"4582662147-18",2024-01-02 00:00:00.000,0.00
"4582662147-18",2024-01-10 00:00:00.000,1.00
"4582662147-19",2024-01-02 00:00:00.000,0.00
"4582662147-19",2024-01-10 00:00:00.000,200.00
"4582662147-2",2024-01-02 00:00:00.000,0.00
"4582662147-2",2024-01-10 00:00:00.000,1.00
"4582662147-20",2024-01-02 00:00:00.000,0.00
"4582662147-20",2024-01-10 00:00:00.000,2.00
"4582662147-21",2024-01-02 00:00:00.000,0.00
"4582662147-21",2024-01-10 00:00:00.000,200.00
"4582662147-22",2024-01-02 00:00:00.000,0.00
"4582662147-22",2024-01-10 00:00:00.000,200.00
"4582662147-23",2023-12-26 00:00:00.000,0.00
"4582662147-23",2024-01-02 00:00:00.000,0.00
"4582662147-23",2024-01-04 00:00:00.000,0.00
"4582662147-23",2024-01-10 00:00:00.000,80.00
"4582662147-23",2024-01-11 00:00:00.000,67.00
"4582662147-23",2024-03-05 00:00:00.000,53.00
"4582662147-24",2023-12-26 00:00:00.000,0.00
"4582662147-24",2024-01-10 00:00:00.000,1.00
"4582662147-25",2023-12-26 00:00:00.000,0.00
"4582662147-25",2024-01-10 00:00:00.000,2.00
"4582662147-26",2024-01-02 00:00:00.000,0.00
"4582662147-26",2024-01-10 00:00:00.000,1.00
"4582662147-27",2024-01-02 00:00:00.000,0.00
"4582662147-27",2024-01-10 00:00:00.000,4.00
"4582662147-28",2024-01-26 00:00:00.000,0.00
"4582662147-28",2024-02-02 00:00:00.000,20.00
"4582662147-29",2024-01-02 00:00:00.000,0.00
"4582662147-29",2024-01-10 00:00:00.000,1.00
"4582662147-3",2024-01-02 00:00:00.000,0.00
"4582662147-3",2024-01-10 00:00:00.000,200.00
"4582662147-30",2024-01-02 00:00:00.000,0.00
"4582662147-30",2024-01-10 00:00:00.000,10.00
"4582662147-31",2024-01-02 00:00:00.000,0.00
"4582662147-31",2024-01-10 00:00:00.000,5.00
"4582662147-32",2024-01-02 00:00:00.000,0.00
"4582662147-32",2024-01-10 00:00:00.000,10.00
"4582662147-33",2024-01-02 00:00:00.000,0.00
"4582662147-33",2024-01-10 00:00:00.000,10.00
"4582662147-34",2024-01-02 00:00:00.000,0.00
"4582662147-34",2024-01-10 00:00:00.000,10.00
"4582662147-35",2024-01-02 00:00:00.000,0.00
"4582662147-35",2024-01-10 00:00:00.000,10.00
"4582662147-4",2024-01-02 00:00:00.000,0.00
"4582662147-4",2024-01-10 00:00:00.000,200.00
"4582662147-5",2024-01-02 00:00:00.000,0.00
"4582662147-5",2024-01-10 00:00:00.000,164.00
"4582662147-5",2024-07-13 00:00:00.000,0.00
"4582662147-5",2024-08-01 00:00:00.000,36.00
"4582662147-6",2024-01-02 00:00:00.000,0.00
"4582662147-6",2024-01-10 00:00:00.000,200.00
"4582662147-7",2023-12-26 00:00:00.000,0.00
"4582662147-7",2024-01-10 00:00:00.000,44.00
"4582662147-7",2024-01-26 00:00:00.000,0.00
"4582662147-7",2024-02-02 00:00:00.000,156.00
"4582662147-8",2024-01-02 00:00:00.000,0.00
"4582662147-8",2024-01-10 00:00:00.000,118.00
"4582662147-8",2024-05-18 00:00:00.000,0.00
"4582662147-8",2024-05-27 00:00:00.000,82.00
"4582662147-9",2024-01-02 00:00:00.000,0.00
"4582662147-9",2024-01-10 00:00:00.000,200.00
"4582662148-1",2024-01-09 00:00:00.000,0.00
"4582662148-1",2024-01-12 00:00:00.000,2.00
"4582662148-2",2023-11-17 00:00:00.000,0.00
"4582662148-2",2023-11-21 00:00:00.000,1.00
"4582662148-3",2024-01-09 00:00:00.000,0.00
"4582662148-3",2024-01-12 00:00:00.000,1.00
"4582662148-4",2023-11-17 00:00:00.000,0.00
"4582662148-4",2023-11-21 00:00:00.000,1.00
"4582663833-1",2023-11-28 00:00:00.000,0.00
"4582663833-1",2023-12-08 00:00:00.000,1.00
"4582664197-7",2023-11-20 00:00:00.000,0.00
"4582664197-7",2023-11-28 00:00:00.000,10.00
"4582664197-8",2023-11-20 00:00:00.000,0.00
"4582664197-8",2023-11-28 00:00:00.000,50.00
"4582665075-1",2024-04-12 00:00:00.000,0.00
"4582665075-1",2024-10-30 00:00:00.000,1.00
"4582665089-1",2024-05-03 00:00:00.000,0.00
"4582665089-1",2024-05-07 00:00:00.000,1.00
"4582665131-13",2024-01-09 00:00:00.000,0.00
"4582665131-13",2024-01-17 00:00:00.000,2.00
"4582665299-6",2023-12-05 00:00:00.000,0.00
"4582665299-6",2023-12-12 00:00:00.000,1.00
"4582665312-13",2023-11-28 00:00:00.000,0.00
"4582665312-13",2023-12-06 00:00:00.000,1.00
"4582665312-14",2023-11-28 00:00:00.000,0.00
"4582665312-14",2023-12-06 00:00:00.000,1.00
"4582665312-15",2023-11-28 00:00:00.000,0.00
"4582665312-15",2023-12-05 00:00:00.000,1.00
"4582665532-1",2025-04-16 00:00:00.000,1.00
"4582665532-2",2025-04-16 00:00:00.000,5.00
"4582665532-3",2025-04-16 00:00:00.000,1.00
"4582665532-4",2025-04-16 00:00:00.000,5.00
"4582665532-5",2025-04-16 00:00:00.000,1.00
"4582666734-1",2023-11-28 00:00:00.000,0.00
"4582666734-1",2023-12-08 00:00:00.000,30.00
"4582668018-13",2024-01-09 00:00:00.000,0.00
"4582668018-13",2024-01-17 00:00:00.000,2.00
"4582668018-13",2024-03-11 00:00:00.000,0.00
"4582668018-13",2024-03-18 00:00:00.000,1.00
"4582668018-13",2024-05-16 00:00:00.000,0.00
"4582668018-13",2024-05-23 00:00:00.000,2.00
"4582668018-14",2023-11-22 00:00:00.000,0.00
"4582668018-14",2023-11-29 00:00:00.000,20.00
"4582668018-15",2023-11-20 00:00:00.000,0.00
"4582668018-15",2023-11-22 00:00:00.000,0.00
"4582668018-15",2023-11-28 00:00:00.000,2.00
"4582668018-15",2023-11-29 00:00:00.000,8.00
"4582668018-16",2023-11-22 00:00:00.000,0.00
"4582668018-16",2023-11-29 00:00:00.000,100.00
"4582668164-4",2023-12-21 00:00:00.000,0.00
"4582668164-4",2023-12-27 00:00:00.000,1.00
"4582668362-1",2024-01-31 00:00:00.000,0.00
"4582668362-1",2024-03-08 00:00:00.000,2.00
"4582668893-1",2023-12-04 00:00:00.000,0.00
"4582668893-1",2024-04-02 00:00:00.000,1.00
"4582668893-2",2023-12-04 00:00:00.000,0.00
"4582668893-2",2024-04-02 00:00:00.000,1.00
"4582669259-1",2023-11-21 00:00:00.000,0.00
"4582669259-1",2023-11-29 00:00:00.000,1.00
"4582669787-2",2023-11-30 00:00:00.000,0.00
"4582669787-2",2023-12-06 00:00:00.000,10.00
"4582669787-9",2023-11-28 00:00:00.000,0.00
"4582669787-9",2023-12-06 00:00:00.000,10.00
"4582670995-15",2023-12-23 00:00:00.000,0.00
"4582670995-15",2023-12-28 00:00:00.000,2.00
"4582671263-13",2023-12-08 00:00:00.000,2.00
"4582671263-14",2023-12-08 00:00:00.000,2.00
"4582671263-15",2024-02-19 00:00:00.000,2.00
"4582671263-16",2024-03-01 00:00:00.000,2.00
"4582676276-10",2025-05-16 00:00:00.000,0.00
"4582676276-10",2025-05-20 00:00:00.000,3.00
"4582677808-1",2023-12-04 00:00:00.000,0.00
"4582677808-1",2023-12-18 00:00:00.000,1.00
"4582677808-2",2023-12-04 00:00:00.000,0.00
"4582677808-2",2023-12-18 00:00:00.000,1.00
"4582677808-3",2023-12-04 00:00:00.000,0.00
"4582677808-3",2023-12-18 00:00:00.000,2.00
"4582677808-4",2024-01-09 00:00:00.000,0.00
"4582677808-4",2024-02-02 00:00:00.000,1.00
"4582677808-5",2023-12-04 00:00:00.000,0.00
"4582677808-5",2023-12-18 00:00:00.000,2.00
"4582677808-6",2023-12-04 00:00:00.000,0.00
"4582677808-6",2023-12-18 00:00:00.000,7.00
"4582677808-7",2024-01-24 00:00:00.000,0.00
"4582677808-7",2024-04-05 00:00:00.000,1.00
"4582677808-8",2023-12-04 00:00:00.000,0.00
"4582677808-8",2023-12-18 00:00:00.000,32.00
"4582677808-9",2023-12-04 00:00:00.000,0.00
"4582677808-9",2023-12-18 00:00:00.000,30.00
"4582681530-1",2023-11-17 00:00:00.000,0.00
"4582681530-1",2023-11-27 00:00:00.000,1.00
"4582681530-10",2023-11-17 00:00:00.000,0.00
"4582681530-10",2023-11-27 00:00:00.000,20.00
"4582681530-11",2023-11-17 00:00:00.000,0.00
"4582681530-11",2023-11-27 00:00:00.000,10.00
"4582681530-2",2023-12-02 00:00:00.000,0.00
"4582681530-2",2023-12-11 00:00:00.000,1.00
"4582681530-3",2023-11-17 00:00:00.000,0.00
"4582681530-3",2023-11-27 00:00:00.000,28.00
"4582681530-4",2023-11-17 00:00:00.000,0.00
"4582681530-4",2023-11-27 00:00:00.000,200.00
"4582681530-5",2023-11-17 00:00:00.000,0.00
"4582681530-5",2023-11-27 00:00:00.000,48.00
"4582681530-6",2023-11-17 00:00:00.000,0.00
"4582681530-6",2023-11-27 00:00:00.000,58.00
"4582681530-7",2023-11-17 00:00:00.000,0.00
"4582681530-7",2023-11-27 00:00:00.000,50.00
"4582681530-8",2023-11-17 00:00:00.000,0.00
"4582681530-8",2023-11-27 00:00:00.000,10.00
"4582681530-9",2024-02-15 00:00:00.000,0.00
"4582681530-9",2024-02-21 00:00:00.000,1000.00
"4582681637-14",2023-12-21 00:00:00.000,0.00
"4582681637-14",2023-12-27 00:00:00.000,1.00
"4582681673-14",2023-12-26 00:00:00.000,0.00
"4582681673-14",2023-12-28 00:00:00.000,4.00
"4582681673-15",2023-11-28 00:00:00.000,0.00
"4582681673-15",2023-12-05 00:00:00.000,50.00
"4582681673-16",2023-11-28 00:00:00.000,0.00
"4582681673-16",2023-12-06 00:00:00.000,10.00
"4582681673-17",2023-11-28 00:00:00.000,0.00
"4582681673-17",2023-12-06 00:00:00.000,100.00
"4582681673-18",2023-11-28 00:00:00.000,0.00
"4582681673-18",2023-12-06 00:00:00.000,40.00
"4582681673-19",2023-11-28 00:00:00.000,0.00
"4582681673-19",2023-12-06 00:00:00.000,2.00
"4582681673-20",2023-11-28 00:00:00.000,0.00
"4582681673-20",2023-12-06 00:00:00.000,2.00
"4582681673-21",2023-11-28 00:00:00.000,0.00
"4582681673-21",2023-12-06 00:00:00.000,2.00
"4582681673-22",2023-11-28 00:00:00.000,0.00
"4582681673-22",2023-12-06 00:00:00.000,50.00
"4582681673-23",2023-11-28 00:00:00.000,0.00
"4582681673-23",2023-12-06 00:00:00.000,10.00
"4582681673-24",2023-11-28 00:00:00.000,0.00
"4582681673-24",2023-12-06 00:00:00.000,20.00
"4582681673-25",2023-11-28 00:00:00.000,0.00
