po_line_id,gr_posting_date,gr_effective_quantity,gr_amount_usd
4582096003-1,2023-05-10,1.0,0.0
4582096003-2,2023-05-10,15.0,0.0
4582096003-3,2023-05-10,1.0,0.0
4582096003-4,2023-05-10,2.0,0.0
4582096003-5,2023-05-10,15.0,0.0
4582096003-6,2023-05-11,1.0,0.0
4582096003-6,2023-05-22,1.0,0.0
4582096003-6,2023-07-24,2.0,0.0
4582096003-6,2023-08-24,5.0,0.0
4582096003-7,2023-05-10,4.0,0.0
4582096021-1,2023-05-16,1.0,0.0
4582096021-10,2023-05-16,1.0,0.0
4582096021-11,2023-05-16,14.0,0.0
4582096021-12,2023-05-22,1.0,0.0
4582096021-2,2023-07-18,1.0,0.0
4582096021-3,2023-11-09,1.0,0.0
4582096021-4,2023-10-12,1.0,0.0
4582096021-5,2023-05-22,1.0,0.0
4582096021-6,2023-07-20,100.0,0.0
4582096021-7,2023-08-15,1.0,0.0
4582096021-8,2023-06-01,2.0,0.0
4582096021-9,2023-08-14,1.0,0.0
4582096178-1,2023-04-24,2.0,0.0
4582097276-1,2023-07-24,1.0,0.0
4582098171-1,2023-06-14,1.0,0.0
4582098189-1,2025-04-24,1.0,780.0
4582098670-1,2023-04-05,1.0,0.01
4582098670-10,2023-04-05,1.0,0.01
4582098670-11,2023-04-05,1.0,0.01
4582098670-12,2023-04-05,1.0,0.01
4582098670-13,2023-04-05,1.0,0.01
4582098670-14,2023-04-05,1.0,0.01
4582098670-15,2023-04-05,1.0,0.01
4582098670-16,2023-04-05,1.0,0.01
4582098670-17,2023-04-05,1.0,0.01
4582098670-18,2023-04-05,1.0,0.01
4582098670-19,2023-04-05,1.0,0.01
4582098670-2,2023-04-05,1.0,0.01
4582098670-20,2023-04-05,1.0,0.01
4582098670-21,2023-04-05,1.0,0.01
4582098670-22,2023-04-05,1.0,0.01
4582098670-23,2023-04-05,1.0,0.01
4582098670-24,2023-04-05,1.0,0.01
4582098670-25,2023-04-05,1.0,0.01
4582098670-26,2023-04-05,1.0,0.01
4582098670-27,2023-04-05,1.0,0.01
4582098670-28,2023-04-05,1.0,0.01
4582098670-29,2023-04-05,1.0,0.01
4582098670-3,2023-04-05,1.0,0.01
4582098670-30,2023-04-05,1.0,0.01
4582098670-31,2023-04-05,1.0,0.01
4582098670-32,2023-04-05,1.0,0.01
4582098670-33,2023-04-05,1.0,0.01
4582098670-34,2023-04-05,1.0,0.01
4582098670-35,2023-04-05,1.0,0.01
4582098670-36,2023-04-05,1.0,0.01
4582098670-37,2023-04-05,1.0,0.01
4582098670-38,2023-04-05,1.0,0.01
4582098670-39,2023-04-05,1.0,0.01
4582098670-4,2023-04-05,1.0,0.01
4582098670-40,2023-04-05,1.0,0.01
4582098670-41,2023-04-05,1.0,0.01
4582098670-42,2023-04-05,1.0,0.01
4582098670-43,2023-04-05,1.0,0.01
4582098670-44,2023-04-05,1.0,0.01
4582098670-45,2023-04-05,1.0,0.01
4582098670-46,2023-04-05,1.0,0.01
4582098670-47,2023-04-05,1.0,0.01
4582098670-48,2023-04-05,1.0,0.01
4582098670-49,2023-04-05,1.0,0.01
4582098670-5,2023-04-05,1.0,0.01
4582098670-50,2023-04-05,1.0,0.01
4582098670-51,2023-04-05,1.0,0.01
4582098670-52,2023-04-05,1.0,0.01
4582098670-53,2023-04-05,1.0,0.01
4582098670-54,2023-04-05,1.0,0.01
4582098670-55,2023-04-05,1.0,0.01
4582098670-56,2023-04-05,1.0,0.01
4582098670-57,2023-04-05,1.0,0.01
4582098670-6,2023-04-05,1.0,0.01
4582098670-7,2023-04-05,1.0,0.01
4582098670-8,2023-04-05,1.0,0.01
4582098670-9,2023-04-05,1.0,0.01
4582101088-1,2023-06-08,10.0,0.0
4582101088-10,2023-06-08,88.0,0.0
4582101088-11,2023-06-08,5.0,0.0
4582101088-12,2023-06-08,5.0,0.0
4582101088-13,2023-06-08,100.0,0.0
4582101088-14,2023-06-08,15.0,0.0
4582101088-15,2023-06-08,15.0,0.0
4582101088-16,2023-06-08,25.0,0.0
4582101088-2,2023-06-08,2.0,0.0
4582101088-3,2023-06-08,50.0,0.0
4582101088-4,2023-06-08,6.0,0.0
4582101088-5,2023-06-08,20.0,0.0
4582101088-6,2023-06-08,10.0,0.0
4582101088-7,2023-06-08,5.0,0.0
4582101088-8,2023-06-08,4.0,0.0
4582101088-9,2023-06-08,10.0,0.0
4582102274-1,2023-04-21,1.0,0.0
4582102274-2,2023-04-21,1.0,0.0
4582102274-3,2023-04-21,1.0,0.0
4582102274-4,2023-04-21,1.0,0.0
4582102674-2,2023-03-29,-1.0,0.0
4582102678-2,2023-03-29,-1.0,0.0
4582102689-2,2023-03-29,-1.0,0.0
4582102691-2,2023-03-29,-1.0,0.0
4582105253-1,2023-08-23,4.0,0.0
4582105253-2,2023-04-20,1.0,0.0
4582105342-1,2023-08-16,1.0,0.0
4582105609-1,2023-06-20,5.0,0.0
4582105614-1,2023-04-27,50.0,0.0
4582105614-2,2023-05-23,23.0,0.0
4582105614-2,2023-06-19,27.0,0.0
4582105614-3,2023-04-27,10.0,0.0
4582105614-4,2023-05-23,20.0,0.0
4582105614-5,2023-04-27,100.0,0.0
4582105614-6,2023-04-27,10.0,0.0
4582105845-1,2024-01-10,16200.0,0.0
4582105845-1,2024-08-19,10800.0,0.0
4582105845-3,2023-04-18,8.0,0.0
4582107438-1,2023-06-22,1.0,0.0
4582107438-2,2023-04-12,100.0,0.0
4582107438-3,2023-07-26,5.0,0.0
4582108644-1,2023-06-08,5.0,0.0
4582108907-1,2023-07-26,8.0,61512.0
4582108907-10,2023-07-26,1.0,222.75
4582108907-11,2023-07-26,12.0,79.2
4582108907-12,2023-07-26,6.0,6385.5
4582108907-13,2023-07-26,5.0,82.5
4582108907-14,2023-07-26,3.0,3836.25
4582108907-2,2023-07-26,8.0,6930.0
4582108907-3,2023-07-26,8.0,12936.0
4582108907-4,2023-07-26,3.0,24131.25
4582108907-5,2023-07-26,3.0,3341.25
4582108907-6,2023-07-26,3.0,1311.75
4582108907-7,2023-07-26,3.0,4826.25
4582108907-8,2023-07-26,4.0,8613.0
4582108907-9,2023-07-26,1.0,3888.0
4582109092-2,2023-04-27,2.0,76.46
4582109092-3,2023-04-27,70.0,118.3
4582109092-4,2023-04-27,5.0,58.75
4582109092-5,2023-04-27,1.0,449.88
4582109092-6,2023-04-27,14.0,66.22
4582109092-7,2023-04-27,3.0,5573.82
4582109092-8,2023-04-27,1.0,82.58
4582109092-9,2023-04-27,10.0,44.2
4582109464-1,2023-08-11,1.0,0.0
4582109475-1,2023-05-11,2.0,0.0
4582109475-1,2023-06-07,2.0,0.0
4582109479-2,2023-06-21,12.0,0.0
4582109479-3,2023-06-21,1.0,0.0
4582109479-4,2023-06-21,2.0,0.0
4582109479-5,2023-06-21,10.0,0.0
4582109479-6,2023-05-11,1.0,0.0
4582109479-7,2023-06-21,4.0,0.0
4582109481-2,2023-11-10,2.0,0.0
4582109481-3,2023-09-08,4.0,0.0
4582109481-4,2023-05-11,4.0,0.0
4582109533-1,2023-09-14,1.0,0.0
4582109533-10,2023-06-28,1.0,0.0
4582109533-11,2023-05-22,9.0,0.0
4582109533-11,2023-10-06,3.0,0.0
4582109533-11,2023-11-03,2.0,0.0
4582109533-12,2023-09-14,1.0,0.0
4582109533-2,2023-07-18,1.0,0.0
4582109533-3,2023-11-09,1.0,0.0
4582109533-4,2023-10-12,1.0,0.0
4582109533-5,2023-05-22,1.0,0.0
4582109533-6,2023-07-14,100.0,0.0
4582109533-7,2023-08-15,1.0,0.0
4582109533-8,2023-07-05,2.0,0.0
4582109533-9,2023-08-14,1.0,0.0
4582109643-1,2023-10-13,2.0,0.0
4582109643-2,2023-06-02,2.0,0.0
4582109643-2,2023-07-25,1.0,0.0
4582111576-1,2023-06-21,4.0,0.0
4582111577-1,2023-06-21,1.0,375.15
4582111577-1,2023-07-05,3.0,0.0
4582111627-1,2023-05-04,1.0,0.0
4582111682-1,2023-06-27,1.0,0.0
4582111683-1,2023-05-26,3800.0,0.0
4582111684-1,2023-04-20,1.0,0.0
4582111685-1,2023-04-24,1.0,0.0
4582111685-2,2023-04-24,20.0,0.0
4582111691-1,2023-04-18,2.0,0.0
4582113592-1,2023-10-06,2.0,0.0
4582113593-1,2023-07-19,2.0,0.0
4582113657-1,2023-05-11,1.0,0.0
4582113657-2,2023-06-07,1.0,0.0
4582113657-3,2023-05-11,4.0,0.0
4582113657-4,2023-05-16,4.0,0.0
4582113657-5,2023-05-11,4.0,0.0
4582113657-6,2023-05-11,1.0,0.0
4582113657-7,2023-05-11,2.0,0.0
4582113657-8,2023-05-11,4.0,0.0
4582113657-9,2023-05-11,4.0,0.0
4582113658-1,2023-12-06,1.0,0.0
4582113658-2,2023-08-18,4.0,0.0
4582113658-3,2023-05-22,4.0,0.0
4582113658-4,2023-05-22,1.0,0.0
4582113658-4,2023-08-18,3.0,0.0
4582113658-5,2023-06-21,3.0,0.0
4582113658-5,2023-08-18,1.0,0.0
4582113658-6,2023-08-18,1.0,0.0
4582113658-7,2023-08-18,1.0,0.0
4582113658-8,2023-10-12,2.0,0.0
4582113658-9,2023-08-18,4.0,0.0
4582113688-1,2023-07-05,1.0,0.0
4582113688-2,2023-06-07,2.0,0.0
4582113688-3,2023-09-04,1.0,0.0
4582113688-4,2024-01-31,1.0,0.0
4582113689-1,2023-07-05,1.0,0.0
4582113689-2,2023-06-07,2.0,0.0
4582113689-3,2023-09-04,1.0,0.0
4582113690-1,2023-08-28,3680.0,0.0
4582116515-1,2023-07-11,2.0,0.0
4582116515-2,2023-06-07,2.0,0.0
4582116628-1,2023-04-20,10.0,0.0
4582116628-3,2023-06-21,10.0,0.0
4582116629-1,2023-05-25,5.0,0.0
4582116629-2,2023-04-17,4.0,44.8
4582116629-2,2023-05-16,4.0,0.0
4582116629-2,2023-07-24,2.0,21.54
4582117073-1,2023-04-01,1.0,0.0
4582117285-1,2023-05-22,3.0,0.0
4582121716-1,2023-04-01,1.0,0.0
4582121810-1,2023-04-18,7.0,0.0
4582121810-2,2023-04-18,10.0,0.0
4582121810-3,2023-04-18,9.0,0.0
4582121810-4,2023-04-18,2.0,0.0
4582121810-5,2023-04-18,20.0,0.0
4582121810-6,2023-04-18,1296.0,0.0
4582128189-1,2023-04-17,2.0,0.0
4582128336-1,2023-05-09,5.0,0.0
4582132604-2,2023-04-04,-1.0,0.0
4582132604-3,2023-06-14,1.0,0.0
4582132675-9,2023-05-09,10.0,0.0
4582133906-1,2023-07-20,20.0,4351.0
4582133978-1,2023-05-25,1.0,0.0
4582133978-2,2023-05-25,1.0,0.0
4582136854-1,2023-12-11,2000.0,0.0
4582137173-1,2023-06-21,3420.0,0.0
4582137347-2,2023-06-16,27.0,9466.2
4582137366-1,2023-07-14,1.0,0.0
4582137468-1,2023-05-23,5.0,0.0
4582138040-1,2023-04-19,1.0,0.0
4582138420-1,2023-09-13,32.0,0.0
4582139347-1,2023-04-19,2.0,0.0
4582139349-1,2023-10-30,2.0,0.0
4582139350-1,2023-05-18,2.0,0.0
4582139350-1,2023-09-08,3.0,0.0
4582139350-1,2023-10-30,3.0,0.0
4582139351-1,2024-03-06,4.0,0.0
4582139392-1,2023-04-11,880.0,0.0
4582145114-1,2023-05-31,1.0,0.0
4582146438-1,2023-08-02,500.0,0.0
4582146438-2,2023-05-12,100.0,0.0
4582146438-3,2023-08-02,2.0,0.0
4582146438-4,2023-08-29,2.0,0.0
4582146438-5,2023-09-05,4.0,0.0
4582146648-1,2023-07-17,2.0,11632.5
4582147629-1,2023-05-29,2.0,0.0
4582147629-2,2023-05-29,1.0,0.0
4582147629-3,2023-05-29,70.0,0.0
4582147629-4,2023-05-29,10.0,0.0
4582147629-5,2023-05-29,30.0,0.0
4582149247-1,2023-08-28,50.0,0.0
4582149251-10,2023-10-12,2.0,0.0
4582149251-11,2023-05-29,1500.0,0.0
4582149251-12,2023-11-09,5.0,0.0
4582149251-13,2023-05-29,50.0,0.0
4582149251-14,2023-05-29,2000.0,0.0
4582149251-15,2024-02-02,2.0,0.0
4582149251-16,2023-08-30,10.0,0.0
4582149251-17,2023-07-04,5.0,0.0
4582149251-17,2023-09-13,5.0,0.0
4582149251-18,2023-05-29,3.0,0.0
4582149251-18,2023-08-16,3.0,0.0
4582149251-19,2023-05-29,50.0,0.0
4582149251-2,2023-05-29,500.0,0.0
4582149251-20,2023-05-29,2.0,0.0
4582149251-21,2023-05-29,100.0,0.0
4582149251-22,2023-05-29,9.0,0.0
4582149251-22,2023-08-16,91.0,0.0
4582149251-23,2023-08-16,4.0,0.0
4582149251-24,2024-12-23,50.0,0.0
4582149251-25,2023-08-16,1.0,0.0
4582149251-25,2023-11-13,1.0,0.0
4582149251-26,2023-05-29,25.0,0.0
4582149251-27,2023-05-29,50.0,0.0
4582149251-28,2023-05-29,100.0,0.0
4582149251-4,2023-05-29,6.0,0.0
4582149251-5,2023-06-20,1.0,0.0
4582149251-6,2023-05-29,50.0,0.0
4582149251-7,2023-09-13,50.0,0.0
4582149251-8,2023-09-13,5.0,0.0
4582149251-9,2024-02-02,3.0,0.0
4582149576-1,2023-05-08,2.0,0.0
4582149576-10,2023-05-08,20.0,0.0
4582149576-11,2023-05-25,731.0,0.0
4582149576-11,2023-09-01,2269.0,0.0
4582149576-2,2023-05-18,1.0,0.0
4582149576-3,2023-05-08,4.0,0.0
4582149576-4,2023-05-08,1.0,0.0
4582149576-5,2023-05-08,2.0,0.0
4582149576-6,2023-11-30,2.0,0.0
4582149576-7,2023-08-30,1.0,0.0
4582149576-8,2023-09-01,20.0,0.0
4582149576-9,2023-07-26,500.0,0.0
4582149892-1,2023-07-13,3.0,8606.25
4582149892-2,2023-07-13,8.0,17226.0
4582149892-3,2023-07-13,6.0,23328.0
4582149893-1,2023-07-13,2.0,12.94
4582149893-2,2023-07-13,8.0,52.8
4582149893-3,2023-07-13,6.0,99.0
4582150109-1,2023-06-08,1.0,0.0
4582150111-1,2023-05-18,2.0,0.0
4582150111-2,2023-06-09,1.0,0.0
4582150111-2,2023-10-24,1.0,0.0
4582150111-3,2023-10-24,2.0,0.0
4582150148-1,2023-06-06,10.0,0.0
4582150148-10,2023-06-06,100.0,0.0
4582150148-11,2023-06-06,50.0,0.0
4582150148-12,2023-06-06,50.0,0.0
4582150148-13,2023-06-06,10.0,0.0
4582150148-14,2023-06-08,2.0,0.0
4582150148-15,2023-06-06,2.0,0.0
4582150148-16,2023-06-06,10.0,0.0
4582150148-17,2023-05-17,20.0,367.4
4582150148-18,2023-06-06,30.0,0.0
4582150148-19,2023-06-06,10.0,0.0
4582150148-2,2023-06-06,10.0,0.0
4582150148-20,2023-06-06,50.0,0.0
4582150148-21,2023-06-06,20.0,0.0
4582150148-22,2023-06-06,20.0,0.0
4582150148-23,2023-06-06,10.0,0.0
4582150148-24,2023-08-10,4.0,0.0
4582150148-25,2023-06-06,100.0,0.0
4582150148-26,2023-06-06,100.0,0.0
4582150148-27,2023-06-06,1.0,0.0
4582150148-28,2023-06-06,1200.0,0.0
4582150148-29,2023-08-10,2.0,0.0
4582150148-3,2023-06-06,100.0,0.0
4582150148-30,2023-06-08,2.0,0.0
4582150148-31,2023-06-06,4.0,0.0
4582150148-32,2023-12-07,1.0,0.0
4582150148-33,2023-06-06,10.0,0.0
4582150148-34,2023-06-06,10.0,0.0
4582150148-35,2023-06-08,2.0,0.0
4582150148-36,2023-06-06,8.0,0.0
4582150148-37,2023-06-06,5.0,0.0
4582150148-38,2023-06-06,4.0,0.0
4582150148-39,2023-05-09,2.0,0.0
4582150148-4,2023-06-06,100.0,0.0
4582150148-40,2023-05-19,6.0,0.0
4582150148-5,2023-08-02,500.0,0.0
4582150148-6,2023-05-09,20.0,0.0
4582150148-7,2023-08-02,2.0,0.0
4582150148-8,2023-06-06,10.0,0.0
4582150148-9,2023-06-06,100.0,0.0
4582150272-1,2023-06-09,3000.0,0.0
4582150571-1,2023-05-03,100.0,0.0
4582150571-10,2023-05-03,44.0,0.0
4582150571-11,2023-05-03,10.0,0.0
4582150571-12,2023-05-03,30.0,0.0
4582150571-13,2023-05-03,5.0,0.0
4582150571-14,2023-05-03,30.0,0.0
4582150571-2,2023-05-03,2.0,0.0
4582150571-3,2023-05-03,2.0,0.0
4582150571-4,2023-05-03,1.0,0.0
4582150571-5,2023-05-03,1.0,63.24
4582150571-5,2023-05-09,1.0,0.0
4582150571-6,2023-05-03,18.0,0.0
4582150571-7,2023-05-03,10.0,0.0
4582150571-8,2023-05-03,2.0,0.0
4582150571-9,2023-05-03,18.0,0.0
4582150638-1,2023-05-29,1.0,0.0
4582150638-2,2023-05-29,30.0,0.0
4582150638-3,2023-05-29,1.0,0.0
4582150638-4,2023-05-29,5.0,0.0
4582150638-5,2023-09-13,50.0,0.0
4582151817-1,2024-01-08,10.0,0.0
4582151995-1,2023-08-10,3.0,0.0
4582151995-2,2023-08-28,1.0,3010.71
4582151995-3,2023-08-02,2.0,0.0
4582151995-4,2023-05-17,20.0,4.8
4582151995-5,2023-05-17,20.0,6.2
4582151995-6,2023-05-17,20.0,18.2
4582151996-1,2023-07-24,9.0,0.0
4582152045-1,2023-10-06,1.0,0.0
4582152045-2,2023-10-17,1.0,0.0
4582152045-3,2023-08-14,1.0,0.0
4582152045-4,2024-03-25,1.0,0.0
4582152045-5,2023-06-07,1.0,0.0
4582152045-6,2024-03-25,1.0,0.0
4582152045-8,2023-06-16,1.0,0.0
4582156526-1,2023-05-15,1.0,917.48
4582156528-1,2023-07-10,4.0,0.0
4582156528-2,2023-07-10,8.0,0.0
4582156529-1,2023-05-24,1.0,0.0
4582156529-2,2023-05-24,1.0,0.0
4582156529-3,2023-05-24,2.0,0.0
4582156529-4,2023-05-16,2.0,0.0
4582156529-5,2023-05-24,1.0,0.0
4582156529-6,2023-05-24,1.0,0.0
4582156529-7,2023-05-24,1.0,0.0
4582156529-8,2023-05-24,1.0,0.0
4582156529-9,2023-05-24,1.0,0.0
4582156533-1,2023-07-12,2.0,0.0
4582156533-2,2023-05-16,1.0,0.0
4582156533-2,2023-07-12,3.0,0.0
4582156534-2,2023-05-08,2.0,0.0
4582156534-3,2023-05-09,5.0,0.0
4582156535-1,2023-05-09,1.0,0.0
4582156535-3,2023-05-09,4.0,0.0
4582156535-4,2023-05-09,4.0,0.0
4582156535-5,2023-05-09,4.0,0.0
4582157072-1,2023-05-02,2400.0,2914.85
4582158065-1,2023-05-03,10.0,0.0
4582161816-1,2023-12-17,1.0,0.0
4582161816-2,2023-12-17,1.0,0.0
4582161816-3,2023-12-17,1.0,0.0
4582161816-4,2023-12-17,1.0,0.0
4582161816-5,2023-12-17,1.0,0.0
4582161816-6,2023-12-17,1.0,0.0
4582161816-7,2023-12-17,1.0,0.0
4582161816-8,2023-12-17,1.0,0.0
4582161816-9,2023-12-17,1.0,0.0
4582162030-1,2023-11-10,5.0,0.0
4582162289-1,2023-05-25,1.0,0.0
4582162586-2,2023-05-08,7.0,0.0
4582162586-3,2023-05-08,9.0,0.0
4582162586-4,2023-05-08,2.0,0.0
4582163532-1,2023-08-29,1.0,0.0
4582163533-1,2023-10-16,5.0,0.0
4582163533-3,2023-05-18,1.0,0.0
4582163535-1,2023-05-17,8.0,592.8
4582163535-1,2023-07-12,42.0,1047.2
4582163535-2,2023-08-01,2.0,0.0
4582163535-2,2023-10-13,3.0,0.0
4582163535-3,2024-03-18,13.0,0.0
4582163535-3,2024-05-02,7.0,0.0
4582163679-1,2023-09-21,4.0,0.0
4582163679-2,2023-09-21,200.0,0.0
4582163679-3,2023-09-21,10.0,0.0
4582163679-4,2023-09-21,700.0,0.0
4582163682-1,2023-08-04,2.0,0.0
4582163682-2,2023-09-06,1.0,0.0
4582163682-3,2023-09-06,1.0,0.0
4582163682-4,2023-08-29,1.0,0.0
4582163682-4,2023-11-03,3.0,0.0
4582163682-5,2023-08-04,1.0,0.0
4582163683-1,2024-02-21,1.0,0.0
4582163688-2,2023-06-12,30.0,0.0
4582163689-1,2023-05-22,25.0,0.0
4582163689-10,2023-05-17,1.0,312.14
4582163689-11,2023-05-10,10.0,0.0
4582163689-12,2023-05-10,10.0,0.0
4582163689-13,2023-05-10,1.0,0.0
4582163689-14,2023-05-10,5.0,0.0
4582163689-15,2023-05-10,20.0,0.0
4582163689-16,2023-05-10,10.0,0.0
4582163689-17,2023-05-10,10.0,0.0
4582163689-18,2023-05-10,10.0,0.0
4582163689-19,2023-05-10,10.0,0.0
4582163689-20,2023-05-10,10.0,0.0
4582163689-3,2023-05-10,15.0,0.0
4582163689-4,2023-07-11,6.0,0.0
4582163689-4,2023-09-06,2.0,0.0
4582163689-5,2023-05-10,13.0,0.0
4582163689-6,2023-05-22,40.0,0.0
4582163689-7,2023-05-04,1.0,0.0
4582163689-8,2024-01-24,9.0,0.0
4582163689-9,2023-07-24,2.0,0.0
4582163689-9,2023-11-28,10.0,0.0
4582163689-9,2024-05-15,4.0,0.0
4582163690-1,2023-05-08,9.0,0.0
4582163691-1,2023-05-29,1.0,0.0
4582163694-1,2023-07-24,1.0,0.0
4582163749-1,2023-05-24,1.0,585.12
4582163749-2,2023-05-24,1.0,987.63
4582163749-3,2023-05-24,2.0,1175.32
4582163750-1,2023-05-24,1.0,0.0
4582163750-10,2023-05-24,1.0,0.0
4582163750-11,2023-05-24,1.0,0.0
4582163750-12,2023-05-24,1.0,0.0
4582163750-13,2023-05-24,1.0,0.0
4582163750-2,2023-05-24,1.0,0.0
4582163750-3,2023-05-24,1.0,0.0
4582163750-4,2023-05-24,1.0,0.0
4582163750-5,2023-05-24,1.0,0.0
4582163750-6,2023-05-24,1.0,0.0
4582163750-7,2023-05-24,1.0,0.0
4582163750-8,2023-05-24,1.0,0.0
4582163750-9,2023-05-24,1.0,0.0
4582166560-1,2023-08-17,2.0,0.0
4582166560-2,2023-08-25,1.0,0.0
4582166560-3,2023-06-06,1.0,0.0
4582166561-1,2023-11-08,1.0,0.0
4582166562-1,2023-07-24,16.0,0.0
4582166562-2,2023-05-18,1.0,0.0
4582166562-4,2023-06-08,7.0,0.0
4582166562-4,2023-06-14,3.0,0.0
4582166562-5,2023-05-18,1.0,0.0
4582166563-2,2023-05-16,1.0,0.0
4582166677-1,2023-05-08,5.0,0.0
4582166678-1,2023-05-29,20.0,0.0
4582166901-1,2023-11-29,3.0,0.0
4582166902-1,2023-11-03,1.0,0.0
4582166917-1,2023-05-10,20.0,0.0
4582169477-1,2023-09-05,3.0,0.0
4582169545-1,2023-08-24,1.0,0.0
4582169576-1,2023-07-17,2.0,11731.5
4582169576-10,2023-07-17,2.0,3234.0
4582169576-11,2023-07-17,4.0,1749.0
4582169576-12,2023-07-17,2.0,1221.0
4582169576-13,2023-07-17,2.0,12.94
4582169576-14,2023-07-17,2.0,13.2
4582169576-15,2023-07-17,4.0,66.0
4582169576-16,2023-07-17,2.0,99.0
4582169576-2,2023-07-17,2.0,2277.0
4582169576-3,2023-07-17,2.0,15378.0
4582169576-4,2023-07-17,2.0,1732.5
4582169576-5,2023-07-17,4.0,32175.0
4582169576-6,2023-07-17,4.0,4455.0
4582169576-7,2023-07-17,2.0,27406.5
4582169576-8,2023-07-17,2.0,2524.5
4582169576-9,2023-07-17,8.0,12870.0
4582171433-1,2023-04-28,43.0,506.6
4582171433-1,2023-05-15,133.0,1548.33
4582177375-1,2023-05-09,10.0,0.0
4582179651-1,2023-05-29,1.0,0.0
4582179832-1,2023-06-01,5.0,0.0
4582184429-1,2023-08-17,2.0,0.0
4582184525-1,2023-05-03,1.0,0.0
4582185008-1,2023-05-14,1.0,0.0
4582185009-1,2023-05-09,2.0,0.0
4582194693-1,2023-07-11,1.0,0.0
4582194693-3,2023-07-11,30.0,0.0
4582194693-4,2023-07-11,30.0,0.0
4582194693-5,2023-07-11,40.0,0.0
4582200603-1,2024-02-29,3.0,0.0
4582200627-1,2023-06-07,2.0,0.0
4582200763-1,2023-05-11,70.0,0.0
4582200795-1,2023-05-31,8.0,0.0
4582200859-1,2023-07-20,2.0,0.0
4582200908-1,2024-04-15,1.0,0.0
4582201315-1,2024-01-18,5.0,0.0
4582201315-1,2024-02-01,1.0,168.99
4582201315-1,2024-11-28,1.0,0.0
4582202530-1,2023-05-24,1.0,0.01
4582202530-2,2023-05-24,1.0,0.01
4582202530-3,2023-05-24,1.0,0.01
4582202530-4,2023-05-24,1.0,0.01
4582202530-5,2023-05-24,1.0,0.01
4582203816-1,2023-08-01,6.0,0.0
4582203816-2,2023-05-19,1.0,0.0
4582203816-3,2023-07-26,1.0,0.0
4582203816-4,2023-05-19,20.0,0.0
4582203816-5,2023-05-19,20.0,0.0
4582203816-6,2023-05-19,2.0,0.0
4582206494-1,2023-05-22,1.0,0.0
4582206544-1,2023-06-08,20.0,0.0
4582206583-1,2023-05-03,1.0,0.0
4582206608-1,2023-05-22,10.0,0.0
4582206608-2,2023-05-22,10.0,0.0
4582206741-1,2023-05-22,30.0,0.0
4582206741-2,2023-05-22,10.0,0.0
4582206741-3,2023-05-22,10.0,0.0
4582206741-4,2023-05-22,10.0,0.0
4582206774-6,2023-06-07,10.0,0.0
4582206777-3,2023-06-07,10.0,0.0
4582206824-1,2023-07-14,10.0,0.0
4582206963-5,2023-06-07,10.0,0.0
4582206964-10,2023-06-14,10.0,0.0
4582206964-12,2023-06-14,10.0,0.0
4582206964-14,2023-06-14,10.0,0.0
4582206964-9,2023-06-14,10.0,0.0
4582206966-10,2023-06-07,10.0,0.0
4582206966-16,2023-06-07,10.0,0.0
4582206966-17,2023-06-07,10.0,0.0
4582206966-20,2023-06-07,10.0,0.0
4582206966-3,2023-06-07,10.0,0.0
4582206966-6,2023-06-07,10.0,0.0
4582206966-8,2023-06-07,10.0,0.0
4582207021-1,2023-07-05,12.0,0.0
4582207140-1,2023-06-07,10.0,0.0
4582207150-1,2023-05-22,5.0,0.0
4582207150-2,2023-09-22,1.0,0.0
4582207150-2,2023-10-25,2.0,0.0
4582207150-2,2023-11-29,7.0,0.0
4582207187-10,2023-06-07,5.0,0.0
4582207187-12,2023-06-07,10.0,0.0
4582207187-13,2023-06-07,5.0,0.0
4582207187-2,2023-06-07,10.0,0.0
4582207187-3,2023-06-07,10.0,0.0
4582207187-4,2023-06-07,10.0,0.0
4582207187-7,2023-06-07,10.0,0.0
4582207187-8,2023-06-07,5.0,0.0
4582207189-2,2023-06-07,135.0,0.0
4582207189-7,2023-06-07,6.0,0.0
4582207193-15,2023-06-07,10.0,0.0
4582207193-2,2023-06-07,10.0,0.0
4582207193-4,2023-06-07,10.0,0.0
4582207193-5,2023-06-07,10.0,0.0
4582207193-8,2023-06-07,20.0,0.0
4582207458-1,2023-05-22,10.0,0.0
4582207458-2,2023-09-06,10.0,0.0
4582207458-3,2023-05-22,10.0,0.0
4582208999-1,2023-06-09,1.0,0.0
4582208999-2,2023-07-10,2.0,0.0
4582208999-3,2023-10-09,2.0,0.0
4582209037-1,2023-06-13,7.0,0.0
4582209094-1,2023-06-07,10.0,0.0
4582209094-4,2023-06-07,35.0,0.0
4582209094-5,2023-06-07,10.0,0.0
4582209094-6,2023-06-07,10.0,0.0
4582209095-10,2023-06-07,10.0,0.0
4582209095-13,2023-06-07,30.0,0.0
4582209095-17,2023-06-07,10.0,0.0
4582209095-18,2023-08-02,10.0,0.0
4582209095-19,2023-06-07,10.0,0.0
4582209095-22,2023-06-07,10.0,0.0
4582209095-23,2023-06-07,5.0,0.0
4582209095-24,2023-06-07,10.0,0.0
4582209095-25,2023-06-07,10.0,0.0
4582209095-5,2023-06-07,10.0,0.0
4582209095-7,2023-06-07,10.0,0.0
4582209404-1,2023-11-07,2.0,0.0
4582211720-1,2023-08-10,1.0,0.0
4582212123-1,2023-06-04,1.0,0.0
