po_line_id,invoice_posting_date,ir_effective_quantity,ir_amount_usd
4792934528-10001,2024-05-29,1.0,3030.69
4792934528-10002,2024-05-29,1.0,10259.29
4792934528-10003,2024-05-29,1.0,11019.24
4792934528-10004,2024-05-29,1.0,11779.19
4792934528-10005,2024-05-28,1.0,11399.21
4792934528-10006,2024-08-13,1.0,11810.04
4792934528-10007,2025-03-21,1.0,11031.73
4792934528-10008,2024-10-09,1.0,12385.94
4792934528-10009,2024-10-03,1.0,12385.94
4792934528-10010,2025-05-14,1.0,11165.83
4792934528-10011,2025-03-25,1.0,11399.45
4792934584-10001,2024-05-28,1.0,7270.73
4792934584-10002,2024-05-28,1.0,18459.51
4792934584-10003,2024-06-19,1.0,11974.72
4792934584-10003,2024-06-24,-1.0,-11974.72
4792934584-10003,2024-07-07,1.0,11588.44
4792934584-10003,2025-03-21,1.0,7470.7
4792934584-10004,2024-05-28,1.0,20437.32
4792934584-10005,2024-05-29,1.0,19778.05
4792934584-10006,2024-08-27,1.0,20490.85
4792934584-10007,2024-09-04,1.0,20570.78
4792934584-10008,2024-08-27,1.0,20490.85
4792934584-10009,2024-10-15,1.0,21490.06
4792934584-10010,2024-11-01,1.0,19908.08
4792934584-10011,2024-11-29,1.0,20571.68
4792934736-1,2024-05-26,5.0,367.27
4792934736-2,2024-05-26,6.0,615.28
4792934736-3,2024-05-26,2.0,47.49
4792934737-10001,2024-09-04,1.0,285.32
4792934737-10002,2024-09-04,1.0,285.32
4792934745-10001,2024-05-31,1.0,143.69
4792935216-1,2024-05-21,5.0,457.21
4792935216-2,2024-05-21,6.0,17.63
4792935218-1,2024-05-21,2.0,182.88
4792935348-1,2024-05-21,16.0,1463.09
4792935348-2,2024-05-21,16.0,47.02
4792935430-1,2024-05-21,2.0,182.88
4792935430-2,2024-05-21,3.0,333.11
4792935574-1,2024-05-21,3.0,244.93
4792935574-2,2024-05-21,8.0,23.51
4792935630-1,2024-05-21,3.0,244.93
4792935630-2,2024-05-21,12.0,35.27
4792935656-1,2024-05-21,2.0,182.88
4792935720-1,2025-01-29,5.0,434.78
4792935720-2,2025-01-29,6.0,16.77
4792935720-3,2025-01-29,3.0,316.77
4792935795-1,2024-05-21,3.0,274.33
4792935795-2,2024-05-21,2.0,5.87
4792935820-1,2024-05-21,2.0,182.88
4792935913-1,2024-05-21,14.0,1280.2
4792935913-2,2024-05-21,14.0,41.14
4792935913-3,2024-05-21,7.0,777.26
4792937159-10001,2024-05-24,1.0,97.97
4792937159-10002,2024-05-24,1.0,166.55
4792937451-1,2024-05-21,5.0,466.0
4792937545-10001,2024-05-18,1.0,293.92
4792937557-1,2024-05-18,1.0,20.57
4792937557-2,2024-05-18,1.0,77.65
4792937557-3,2024-05-18,1.0,22.28
4792937557-4,2024-05-18,1.0,19.9
4792937559-10001,2024-05-28,1.0,2829.52
4792937595-1,2024-05-18,1.0,583.29
4792937617-10001,2024-05-27,1.0,151.53
4792937617-10002,2024-05-27,1.0,151.53
4792937617-10003,2024-05-27,1.0,84.91
4792937617-10004,2024-05-27,1.0,155.19
4792937675-10001,2024-05-23,1.0,571.52
4792937675-10002,2024-05-23,1.0,32.65
4792937801-1,2024-07-02,2.0,74.31
4792937801-10001,2024-07-02,1.0,60.36
4792937801-2,2024-07-02,2.0,65.36
4792937801-3,2024-07-02,2.0,323.85
4792937801-4,2024-07-02,2.0,323.85
4792937801-5,2024-07-02,4.0,804.01
4792937826-10001,2024-05-18,1.0,391.9
4792937975-1,2024-06-04,5.0,1992.03
4792938467-10001,2024-05-27,1.0,452.64
4792938479-1,2024-05-24,2.0,204.4
4792938479-2,2024-05-24,2.0,204.4
4792938863-1,2024-05-25,2.0,44.79
4792938863-2,2024-05-25,3.0,295.71
4792938863-3,2024-05-25,3.0,126.75
4792938863-4,2024-05-25,3.0,308.17
4792938863-5,2024-05-25,3.0,267.26
4792938863-6,2024-05-25,1.0,33.33
4792938892-1,2024-06-04,5.0,1992.03
4792939137-10001,2024-09-12,1.0,3423.91
4792939137-10002,2024-09-12,1.0,1956.52
4792939290-1,2024-06-07,4.0,1200.0
4792939290-2,2024-06-07,2.0,120.0
4792940956-1,2024-05-24,1.0,2200.0
4792941538-1,2025-01-21,7.0,8843.95
4792941578-1,2024-12-10,1.0,295.07
4792941663-1,2024-05-27,6.0,111.33
4792941742-1,2024-05-23,1.0,1273.67
4792941766-1,2024-05-21,2.0,35.63
4792941766-2,2024-05-31,25.0,13.32
4792941839-10001,2024-05-27,1.0,98.89
4792941868-1,2024-05-23,1.0,21.75
4792941868-2,2024-05-23,1.0,18.51
4792941868-3,2024-05-23,1.0,21.31
4792941868-4,2024-05-26,1.0,163.06
4792941955-1,2024-06-10,1.0,469.62
4792941955-2,2024-08-26,1.0,520.76
4792942001-1,2024-05-28,2.0,32.84
4792942001-2,2024-05-23,2.0,40.66
4792942001-3,2024-06-06,5.0,44.16
4792942001-4,2024-05-23,6.0,8.49
4792942002-1,2024-05-24,2.0,20.48
4792942002-2,2024-05-25,5.0,3.81
4792942043-1,2024-12-03,10.0,218.22
4792942043-2,2024-12-03,10.0,163.22
4792942043-3,2024-12-03,2.0,94.03
4792942043-4,2024-12-03,5.0,122.85
4792942043-5,2024-12-03,5.0,138.65
4792942043-6,2024-12-03,10.0,162.12
4792942043-7,2024-12-03,1.0,9.72
4792942043-8,2024-12-03,1.0,42.15
4792942378-10001,2024-10-22,1.0,375.0
4792942378-10002,2024-07-17,1.0,610.0
4792942378-10003,2024-07-17,1.0,25.0
4792942402-1,2024-05-29,3.0,389.82
4792942402-2,2024-05-29,3.0,48.98
4792942427-10001,2024-06-10,1.0,404.9
4792942427-10002,2024-06-10,1.0,22.08
4792942427-10003,2024-06-10,1.0,21.47
4792942427-10004,2024-06-10,1.0,29.44
4792942427-10005,2024-06-10,1.0,21.47
4792942427-5,2024-06-10,20.0,153.37
4792942427-6,2024-06-10,1.0,109.95
4792942427-7,2024-06-10,1.0,99.84
4792942471-10001,2024-07-17,1.0,1537.18
4792942479-1,2024-05-21,1.0,418.02
4792942506-10001,2024-05-26,1.0,375.0
4792942506-10002,2024-05-26,1.0,395.0
4792942506-10003,2024-05-26,1.0,35.0
4792942580-1,2024-05-27,1.0,373.52
4792942580-10001,2024-05-27,1.0,58.0
4792942580-10002,2024-05-27,1.0,26.12
4792942580-2,2024-05-27,1.0,19.33
4792942625-10001,2024-05-26,1.0,324.78
4792942815-10001,2024-08-02,1.0,294.69
4792942987-10001,2024-10-09,1.0,11220.0
4792942988-10001,2024-09-24,1.0,6000.3
4792943056-1,2024-06-11,1.0,3197.93
4792943057-1,2024-06-11,1.0,3197.93
4792943058-1,2024-08-30,1.0,3197.93
4792944922-1,2024-07-02,10.0,68.06
4792944922-2,2024-05-27,2.0,23.26
4792944922-3,2024-07-02,2.0,16.89
4792944922-4,2024-05-24,2.0,33.33
4792947196-10001,2024-08-28,1.0,35640.0
4792947315-1,2024-08-16,2.0,163.71
4792947315-2,2024-08-16,2.0,17.68
4792947315-3,2024-08-16,1.0,29.46
4792947315-4,2024-08-16,2.0,10.47
4792947657-1,2024-06-21,1.0,24950.0
4792947693-1,2024-05-24,1.0,97.97
4792947693-10001,2024-05-24,1.0,1828.87
4792947790-1,2024-05-26,30.0,280.99
4792947790-2,2024-05-26,20.0,104.24
4792947790-3,2024-05-26,20.0,79.29
4792947790-4,2024-05-26,20.0,101.89
4792947790-5,2024-05-26,20.0,209.53
4792948085-10001,2024-05-30,1.0,163.29
4792948085-10002,2024-05-30,1.0,800.13
4792948085-10003,2024-05-30,1.0,457.21
4792948085-10004,2024-05-30,1.0,114.3
4792948085-10005,2024-05-30,1.0,114.3
4792948085-10006,2024-05-30,1.0,114.3
4792948085-10007,2024-05-30,1.0,114.3
4792948085-10008,2024-05-30,1.0,114.3
4792948089-10001,2024-05-22,1.0,42.45
4792948089-10002,2024-05-22,1.0,127.36
4792948119-1,2024-05-29,113.83,74.35
4792948119-2,2024-05-29,3.41,2.22
4792948157-1,2024-06-03,8.0,664.01
4792948157-2,2024-06-03,4.0,21.24
4792948157-3,2024-06-03,6.0,53.78
4792948157-4,2024-06-03,4.0,119.52
4792948194-1,2024-05-23,3.0,352.71
4792948194-2,2024-05-23,3.0,198.0
4792948194-3,2024-05-23,2.0,172.88
4792948194-4,2024-05-23,2.0,32.26
4792948194-5,2024-05-23,3.0,246.5
4792948194-6,2024-05-23,6.0,73.79
4792948194-7,2024-05-23,3.0,128.28
4792948194-8,2024-05-23,1.0,56.34
4792948194-9,2024-05-23,1.0,26.89
4792948348-1,2024-05-22,1.0,194.31
4792948348-10001,2024-05-22,1.0,391.9
4792948393-1,2024-05-23,1.0,76.94
4792948393-2,2024-05-23,1.0,29.49
4792948393-3,2024-05-23,2.0,210.07
4792948393-4,2024-05-23,1.0,103.38
4792948393-5,2024-05-23,1.0,194.82
4792948518-1,2024-05-29,10.0,459.11
4792948655-3,2024-07-02,1.0,1074.86
4792949008-1,2024-06-06,2.0,15.9
4792949008-2,2024-06-06,2.0,12.5
4792951006-1,2024-05-24,12.0,83.0
4792951006-2,2024-05-24,12.0,110.04
4792951232-1,2024-05-24,4.0,67.19
4792951297-1,2024-06-20,2.0,218.0
4792951297-2,2024-06-20,2.0,218.0
4792951335-1,2024-06-05,1.0,107.86
4792951335-2,2024-06-05,2.0,149.4
4792951350-1,2024-05-26,39.0,20.62
4792951350-1,2024-06-09,11.0,5.91
4792951351-1,2024-05-26,30.0,251.75
4792951434-10001,2024-08-28,1.0,431.71
4792951516-10001,2024-05-30,1.0,228.6
4792951516-10002,2024-05-30,1.0,391.9
4792951516-10003,2024-05-30,1.0,228.6
4792951516-10004,2024-05-30,1.0,228.6
4792951516-10005,2024-05-30,1.0,718.48
4792951516-10006,2024-05-30,1.0,685.82
4792951553-10001,2024-08-23,1.0,339.43
4792951553-10002,2024-08-23,1.0,339.43
4792951633-1,2024-06-05,3.0,170.31
4792951633-2,2024-07-02,10.0,23.17
4792951633-3,2024-07-02,10.0,62.01
4792951633-4,2024-05-29,1.0,229.91
4792951798-1,2024-05-24,5.0,61.2
4792951798-2,2024-05-27,2.0,150.35
4792951799-1,2024-06-05,2.0,106.67
4792951799-2,2024-06-05,2.0,138.77
4792951920-1,2024-05-25,2.0,66.07
4792951920-10001,2024-06-27,1.0,16.6
4792951920-2,2024-05-25,12.0,477.49
4792951920-3,2024-05-25,4.0,163.18
4792951920-4,2024-05-25,6.0,743.78
4792951920-4,2024-06-27,19.0,2394.42
4792951920-5,2024-05-25,10.0,139.51
4792952001-1,2024-07-24,2.0,2852.0
4792952001-2,2024-07-24,2.0,2852.0
4792952001-3,2024-07-24,2.0,4110.0
4792952061-1,2024-05-24,4.0,68.39
4792952061-2,2024-07-31,4.0,39.62
4792952061-3,2024-05-24,4.0,10.08
4792952061-4,2024-05-24,4.0,425.78
4792952061-5,2024-05-24,20.0,55.91
4792952304-1,2024-06-11,12.0,1058.96
4792952304-2,2024-06-11,2.0,1133.98
4792952304-3,2024-06-11,1.0,62.29
4792952304-4,2024-09-10,1.0,121.6
4792952304-5,2024-09-26,2.0,2547.28
4792952304-6,2024-09-10,1.0,62.94
4792952316-1,2024-05-27,15.0,180.56
4792952316-2,2024-05-27,10.0,120.37
4792952316-3,2024-05-27,20.0,240.75
4792952326-1,2024-05-27,50.0,40.16
4792952326-2,2024-05-27,1.0,20.96
4792952326-3,2024-05-27,2.0,215.5
4792952326-4,2024-05-27,2.0,100.73
4792952340-1,2024-05-29,1.0,71.07
4792952340-2,2024-05-29,24.0,135.75
4792952340-3,2024-05-29,60.0,615.28
4792952473-10001,2024-08-14,1.0,2270.4
4792952473-10002,2024-08-14,1.0,1238.4
4792952473-10003,2024-08-14,1.0,1083.6
4792952473-10004,2024-08-14,1.0,1083.6
4792952610-1,2024-09-05,22.0,2092.39
4792952610-10,2024-09-05,1.0,40.49
4792952610-11,2024-09-05,1.0,403.55
4792952610-12,2024-09-05,1.0,77.22
4792952610-13,2024-09-05,1.0,46.62
4792952610-14,2024-09-05,1.0,30.07
4792952610-15,2024-09-05,1.0,21.76
4792952610-16,2024-09-05,2.0,126.54
4792952610-17,2024-09-05,1.0,66.45
4792952610-18,2024-09-05,1.0,217.47
4792952610-19,2024-09-05,2.0,39.87
4792952610-2,2024-09-10,1.0,226.35
4792952610-20,2024-09-05,1.0,81.01
4792952610-21,2024-09-05,1.0,18.36
4792952610-22,2024-09-05,1.0,4.82
4792952610-23,2024-09-05,52.0,241.98
4792952610-24,2024-09-05,41.0,167.11
4792952610-25,2024-09-05,1.0,5.43
4792952610-26,2024-09-05,1.0,10.19
4792952610-3,2024-09-05,1.0,8.15
4792952610-4,2024-09-05,1.0,4.07
4792952610-5,2024-09-05,1.3,83.89
4792952610-6,2024-09-05,2.0,2.03
4792952610-7,2024-09-05,1.0,129.4
4792952610-8,2024-09-05,1.0,29.71
4792952610-9,2024-09-05,1.0,39.7
4792952707-1,2024-08-22,10.0,4050.0
4792952707-2,2024-08-22,2.0,30.0
4792952707-3,2024-08-22,10.0,350.0
4792952764-10001,2024-06-10,1.0,8998.2
4792952764-10002,2024-06-10,1.0,4948.97
4792952764-10003,2024-06-10,1.0,557.76
4792952764-10004,2024-06-10,1.0,964.08
4792952769-1,2024-05-22,200.0,1252.77
4792952769-10001,2024-05-22,1.0,391.9
4792952769-10002,2024-05-22,1.0,11145.65
4792952769-2,2024-05-22,1.0,44.57
4792952769-3,2024-05-22,1.0,212.27
4792952769-5,2024-05-22,200.0,1392.55
4792952783-1,2024-06-20,1.0,1265.77
4792952798-1,2024-07-10,1.0,85.57
4792952798-10001,2024-07-10,1.0,7.24
4792952798-2,2024-07-10,1.0,222.92
4792952798-3,2024-07-10,1.0,62.74
4792952910-1,2025-07-07,2.0,68.41
4792952910-2,2025-07-07,1.0,21.5
4792952927-1,2024-05-24,1795.37,1172.67
4792952943-1,2024-05-24,1050.9,686.41
4792952968-1,2024-05-24,409.09,267.2
4792952968-2,2024-05-24,1000.0,653.16
4792953001-1,2025-02-24,1.0,6148.57
4792953001-10001,2025-02-24,1.0,877.23
4792955895-1,2024-06-20,2.0,299.26
4792955929-10001,2024-07-29,1.0,30000.0
4792955938-10001,2024-06-18,1.0,182.6
4792955938-10002,2024-06-18,1.0,182.6
4792956020-1,2024-07-11,10.0,19.92
4792956020-2,2024-07-02,10.0,19.92
4792956056-1,2024-06-18,2.0,41.05
4792956056-1,2024-06-30,2.0,41.05
4792956056-10001,2024-06-26,1.0,32.88
4792956105-10001,2024-06-27,1.0,4980.07
4792956105-10002,2024-06-27,1.0,1647.41
4792956105-10003,2024-06-27,1.0,1239.44
4792956105-10004,2024-06-27,1.0,1239.44
4792956105-10005,2024-06-27,2.0,6020.31
4792956212-10001,2024-05-29,1.0,11.9
4792956212-10002,2024-05-29,1.0,667.85
4792956607-10001,2024-07-11,1.0,5600.0
4792956607-10002,2024-07-11,1.0,7200.0
4792956607-10003,2024-07-11,1.0,11000.0
4792956607-10004,2024-07-11,1.0,1500.0
4792956625-1,2024-08-27,28.0,2567.12
4792956625-10,2024-08-27,1.0,39.03
4792956625-11,2024-08-27,1.0,389.01
4792956625-12,2024-08-27,1.0,74.44
4792956625-13,2024-08-27,1.0,44.94
4792956625-14,2024-08-27,1.0,28.99
4792956625-15,2024-08-27,1.0,20.98
4792956625-16,2024-08-27,2.0,121.99
4792956625-17,2024-08-27,1.0,102.63
4792956625-18,2024-08-27,1.0,25.11
4792956625-19,2024-08-27,1.0,1.85
4792956625-2,2024-08-27,1.0,225.99
4792956625-20,2024-08-27,1.0,61.78
4792956625-21,2024-08-27,1.0,1.82
4792956625-22,2024-08-27,52.0,233.26
4792956625-23,2024-08-27,42.0,106.44
4792956625-24,2024-08-27,10.0,52.39
4792956625-25,2024-08-27,1.0,4.58
4792956625-26,2024-08-27,1.0,9.82
4792956625-3,2024-08-27,1.0,7.85
4792956625-4,2024-08-27,1.0,3.92
4792956625-5,2024-08-27,1.3,80.87
4792956625-6,2024-08-27,2.0,1.96
4792956625-7,2024-08-27,1.0,124.74
4792956625-8,2024-08-27,1.0,17.09
4792956625-9,2024-08-27,1.0,38.27
4792956635-1,2024-10-14,1.0,1397.05
4792956640-1,2024-06-03,1.0,982.47
4792956640-2,2024-06-04,1.0,977.54
4792956702-1,2024-06-14,2.0,234.14
4792956702-2,2024-06-26,2.0,148.27
4792956702-3,2024-05-29,1.0,109.67
4792956702-4,2024-06-14,1.0,111.49
4792956793-10001,2024-05-23,1.0,181.58
4792956793-10002,2024-05-23,1.0,606.13
4792956793-10003,2024-05-23,1.0,195.95
4792956793-10004,2024-05-23,1.0,32.65
4792956793-4,2024-05-23,1.0,395.16
4792957024-1,2024-07-24,3.0,866.25
4792957211-1,2024-05-26,10.0,31.35
4792957880-1,2024-06-10,1.0,7902.53
4792958519-1,2024-07-03,1.0,4007.91
4792959973-10001,2024-05-30,1.0,1241.54
4792959973-10002,2024-05-30,1.0,33.31
4792960073-1,2024-06-14,2.0,102.19
4792960073-10,2024-06-14,3.0,385.01
4792960073-11,2024-06-14,3.0,478.78
4792960073-12,2024-06-14,3.0,288.84
4792960073-13,2024-06-14,12.0,1147.41
4792960073-14,2024-06-14,4.0,50.01
4792960073-15,2024-06-14,4.0,107.94
4792960073-16,2024-06-14,4.0,69.9
4792960073-17,2024-06-14,4.0,77.15
4792960073-18,2024-06-14,4.0,78.69
4792960073-19,2024-06-14,2.0,104.82
4792960073-2,2024-06-14,2.0,73.53
4792960073-20,2024-06-14,4.0,47.62
4792960073-21,2024-06-14,4.0,85.49
4792960073-22,2024-06-14,4.0,167.86
4792960073-23,2024-06-14,4.0,55.32
4792960073-24,2024-06-14,4.0,64.99
4792960073-3,2024-06-14,2.0,196.56
4792960073-4,2024-06-14,5.0,223.04
4792960073-5,2024-06-14,2.0,80.38
4792960073-6,2024-06-14,3.0,38.22
4792960073-7,2024-06-14,3.0,38.22
4792960073-8,2024-06-14,3.0,25.31
4792960073-9,2024-06-14,3.0,25.31
4792960112-10,2024-06-03,1.0,0.39
4792960112-10001,2024-06-03,1.0,397.07
4792960112-10002,2024-06-03,1.0,21.14
4792960112-10003,2024-06-03,1.0,8.49
4792960112-10004,2024-06-03,1.0,23.24
4792960112-10005,2024-06-03,1.0,9.29
4792960112-10006,2024-06-03,1.0,26.14
4792960112-11,2024-06-03,1.0,1.14
4792960112-12,2024-06-03,1.0,7.05
4792960112-13,2024-06-03,10.0,75.43
4792960112-14,2024-06-03,1.0,26.56
4792960112-15,2024-06-03,1.0,19.92
4792960112-16,2024-06-03,1.0,26.56
4792960112-3,2024-06-03,5.0,66.86
4792960112-5,2024-06-03,1.0,17.67
4792960112-6,2024-06-03,1.0,10.92
4792960124-1,2024-08-06,5.0,549.11
4792960127-1,2024-07-31,2.0,199.2
4792960127-10001,2024-07-31,1.0,531.2
4792960127-10002,2024-07-31,1.0,99.6
4792960127-2,2024-07-31,2.0,265.6
4792960221-1,2024-05-30,4.0,588.76
4792960221-10,2024-05-30,4.0,588.76
4792960221-11,2024-05-30,1.0,147.19
4792960221-11,2024-07-10,3.0,448.9
4792960221-12,2024-05-30,4.0,588.76
4792960221-13,2024-05-30,4.0,588.76
4792960221-14,2024-05-30,6.0,883.14
4792960221-15,2024-05-30,2.0,294.38
4792960221-16,2024-06-13,6.0,897.8
4792960221-17,2024-05-30,6.0,883.14
4792960221-18,2024-05-30,6.0,883.14
4792960221-19,2024-05-30,6.0,883.14
4792960221-2,2024-05-30,2.0,294.38
4792960221-20,2024-05-30,6.0,883.14
4792960221-21,2024-05-30,6.0,883.14
4792960221-22,2024-05-30,1.0,147.19
4792960221-22,2024-07-10,5.0,748.17
4792960221-23,2024-05-30,6.0,883.14
4792960221-24,2024-07-10,4.0,653.88
4792960221-25,2024-07-10,4.0,653.89
4792960221-26,2024-07-10,4.0,653.89
4792960221-3,2024-05-30,2.0,294.38
4792960221-4,2024-05-30,2.0,294.38
4792960221-5,2024-05-30,4.0,588.76
4792960221-6,2024-05-30,4.0,588.76
4792960221-7,2024-05-30,4.0,588.76
4792960221-8,2024-05-30,4.0,588.76
4792960221-9,2024-05-30,4.0,588.76
4792960274-1,2024-08-14,50.0,384.74
4792960274-2,2024-08-14,50.0,609.03
4792960349-1,2024-06-12,2.0,287.72
4792960387-1,2024-05-28,1.0,216.94
4792960387-10001,2024-05-28,1.0,104.5
4792960387-2,2024-05-28,2.0,433.88
4792960387-3,2024-05-28,1.0,216.94
4792960387-4,2024-05-28,3.0,650.82
4792960387-5,2024-05-28,1.0,216.94
4792960444-1,2024-06-17,4.0,992.19
4792960976-1,2024-06-06,1.0,81.06
4792960976-2,2024-06-06,2.0,1456.58
4792960976-3,2024-06-06,6.0,1375.44
4792960976-4,2024-06-06,6.0,945.3
4792960976-5,2024-06-06,2.0,1059.7
4792961162-1,2024-06-03,1.0,132.74
4792961162-2,2024-06-03,1.0,100.23
4792961162-3,2024-06-03,2.0,160.74
4792961162-4,2024-06-03,1.0,28.22
4792961293-10001,2024-06-11,1.0,484.96
4792961293-10002,2024-06-11,1.0,484.96
4792962200-1,2024-08-09,4.0,19824.0
4792963519-1,2024-05-29,1.0,21.21
4792963519-2,2024-05-29,1.0,18.98
4792963519-3,2024-05-29,1.0,42.8
4792963519-4,2024-05-29,1.0,8.92
4792963519-5,2024-05-29,1.0,7.38
4792963519-6,2024-05-29,2.0,13.23
4792963712-1,2024-05-29,5.0,489.61
4792963739-1,2024-05-27,2.0,47.7
4792963739-2,2024-05-27,2.0,53.4
4792963739-3,2024-05-27,2.0,47.7
4792963890-10001,2024-07-11,1.0,1709.82
4792963909-1,2024-05-27,1.0,1632.91
4792963945-10001,2024-07-31,1.0,2256.97
4792963946-1,2024-05-28,4.0,2105.42
4792963946-2,2024-05-28,1.0,76.15
4792963975-10001,2024-06-11,1.0,290.44
4792964053-1,2024-06-27,2.0,9640.0
4792964053-10001,2024-06-27,1.0,980.0
4792964059-1,2024-05-29,2.0,68.51
4792964059-10,2024-05-29,30.0,47.81
4792964059-11,2024-05-29,10.0,10.12
4792964059-12,2024-05-29,1.0,17.72
4792964059-13,2024-06-17,3.0,99.3
4792964059-14,2024-05-29,5.0,120.99
4792964059-15,2024-05-29,5.0,107.87
4792964059-16,2024-05-29,1.0,14.21
4792964059-17,2024-05-29,1.0,14.76
4792964059-18,2024-06-04,1.0,153.63
4792964059-19,2024-05-29,1.0,19.53
4792964059-2,2024-05-29,12.0,81.04
4792964059-20,2024-05-29,200.0,337.03
4792964059-21,2024-05-29,10.0,96.47
4792964059-22,2024-05-29,3.0,508.41
4792964059-3,2024-05-29,2.0,5.43
4792964059-4,2024-05-29,2.0,59.98
4792964059-5,2024-05-29,2.0,19.19
4792964059-6,2024-05-29,3.0,3.37
4792964059-7,2024-05-29,5.0,18.25
4792964059-8,2024-05-29,20.0,7.57
4792964059-9,2024-05-29,20.0,8.22
4792964070-10001,2024-06-11,1.0,245.15
4792964070-10002,2024-06-11,1.0,245.15
4792964089-10001,2024-06-19,1.0,75.33
4792964096-10001,2024-05-29,1.0,179.62
4792964102-1,2024-08-23,50.0,1059.59
4792964102-10001,2024-08-23,1.0,38.31
4792964102-10002,2024-08-23,1.0,183.36
4792964102-2,2024-08-23,1.0,190.12
4792964130-10001,2024-06-19,1.0,75.33
4792964131-10001,2024-05-29,1.0,179.62
4792964165-10001,2024-08-02,1.0,40618.62
4792964165-10002,2024-08-02,1.0,7971.93
4792964165-10003,2024-08-02,1.0,12529.88
4792964165-10004,2024-08-02,1.0,1753.82
4792964165-10005,2024-08-02,1.0,568.91
4792964165-10006,2024-08-02,1.0,3924.65
4792964165-10007,2024-08-02,1.0,1120.91
4792964186-1,2024-10-29,2.0,432.69
4792964186-10,2024-10-29,1.0,187.31
4792964186-11,2024-10-29,1.0,187.31
4792964186-12,2024-10-29,1.0,952.79
4792964186-13,2024-10-29,1.0,585.66
4792964186-14,2024-10-29,2.0,432.69
4792964186-15,2024-10-29,1.0,68.68
4792964186-16,2024-10-29,1.0,53.38
4792964186-17,2024-10-29,1.0,131.11
4792964186-18,2024-10-29,1.0,196.67
4792964186-19,2024-10-29,1.0,541.95
4792964186-2,2024-10-29,2.0,432.69
4792964186-3,2024-10-29,2.0,432.69
4792964186-4,2024-10-29,2.0,432.69
4792964186-5,2024-10-29,2.0,432.69
4792964186-6,2024-10-29,2.0,432.69
4792964186-7,2024-10-29,2.0,432.69
4792964186-9,2024-10-29,20.0,206.04
4792964197-10001,2024-07-31,1.0,598.05
4792964229-10001,2024-07-31,1.0,2799.46
4792964353-1,2024-06-04,18.0,133.5
4792964353-2,2024-05-29,6.0,46.08
4792964353-3,2024-05-29,1.0,20.8
4792964353-4,2024-05-29,1.0,24.56
4792964353-5,2024-05-29,4.0,20.84
4792964353-6,2024-05-29,6.0,6.66
4792964461-10001,2025-02-06,2.0,4900.0
4792964461-10002,2025-02-06,2.0,5040.0
4792964461-10003,2025-02-06,2.0,2800.0
4792964461-10004,2025-02-06,2.0,3150.0
4792964461-10005,2024-11-28,3.0,53565.0
4792964608-10001,2024-06-05,1.0,986.71
4792967493-1,2024-08-26,1.0,7902.53
4792967534-1,2024-08-26,1.0,7902.53
4792967749-1,2024-07-02,30.0,154.38
4792967749-2,2024-07-02,12.0,90.83
4792967749-3,2024-06-14,1.0,17.72
4792967749-4,2024-06-14,1.0,17.16
4792967749-5,2024-06-17,1.0,628.33
4792967749-6,2024-06-17,6.0,779.96
4792967753-1,2024-06-20,1.0,19.14
4792967753-2,2024-06-20,1.0,21.9
4792967753-3,2024-06-20,1.0,2.01
4792967753-4,2024-06-20,1.0,32.4
4792967753-5,2024-06-20,1.0,21.74
4792967753-6,2024-06-20,1.0,21.74
4792967753-7,2024-06-20,1.0,87.58
4792967753-8,2024-06-20,1.0,6.77
4792967835-1,2024-06-05,12.0,210.91
4792967835-2,2024-06-05,12.0,208.12
4792967835-3,2024-06-03,12.0,111.31
4792967835-4,2024-06-03,12.0,111.31
4792967835-5,2024-05-29,12.0,109.49
4792967835-6,2024-05-29,12.0,109.49
4792967835-7,2024-06-03,12.0,111.31
4792967872-1,2024-05-29,1.0,111.54
4792967872-2,2024-05-29,1.0,111.54
4792967872-3,2024-05-29,1.0,111.54
4792967872-4,2024-05-29,1.0,111.54
4792967873-1,2024-06-05,1.0,24.05
4792968775-1,2024-06-17,2.0,49.4
4792968775-2,2024-06-17,1.0,61.8
4792968775-3,2024-06-17,1.0,58.93
4792968775-4,2024-06-17,5.0,185.32
4792968775-5,2024-06-17,2.0,108.35
4792969411-10001,2024-06-06,1.0,962.81
4792969581-10001,2024-07-18,1.0,232.4
4792969769-1,2024-07-19,2.0,299.26
4792970466-10001,2024-06-25,1.0,1709.82
4792970763-1,2024-06-17,2.0,412.44
4792971056-10001,2024-06-07,1.0,43.16
4792971056-10002,2024-06-07,1.0,756.97
4792971912-10001,2024-06-11,1.0,344.16
4792972195-1,2024-06-14,31.0,1235.05
4792972319-1,2024-07-18,4.0,6512.0
4792972384-1,2024-06-14,31.0,1193.89
4792972384-2,2024-06-14,31.0,1193.89
4792972384-3,2024-06-14,31.0,1193.89
4792972384-4,2024-06-14,31.0,1193.89
4792972384-5,2024-06-14,31.0,1193.89
4792972384-6,2024-06-14,31.0,1193.89
4792972384-7,2024-06-14,31.0,1399.73
4792972384-8,2024-06-14,31.0,1193.89
4792972429-1,2024-06-14,31.0,1646.74
4792972440-1,2024-06-14,31.0,823.37
4792972531-1,2024-08-26,1.0,7902.53
4792972533-1,2024-10-21,1.0,7902.53
4792972534-1,2024-08-30,1.0,7902.53
4792972615-1,2024-06-14,31.0,503.49
4792973437-1,2024-07-19,1.0,111.81
4792973467-1,2024-06-11,9.0,476.29
