PO Line ID,Invoice Posting Date,IR Effective Quantity,Invoice Amount
4793750899-1,2025-04-21 00:00:00.000,56.0,391.3
4793750955-1,2025-01-31 00:00:00.000,1.0,252.96
4793750971-1,2025-03-20 00:00:00.000,532.0,2313.04
4793750971-2,2025-03-20 00:00:00.000,38.0,165.21
4793750971-3,2025-03-20 00:00:00.000,228.0,566.45
4793750982-10001,2025-03-21 00:00:00.000,1.0,4347.82
4793750982-10002,2025-03-21 00:00:00.000,1.0,1118.01
4793750982-10003,2025-03-21 00:00:00.000,1.0,10434.78
4793750992-1,2025-02-24 00:00:00.000,744.0,3234.78
4793750992-2,2025-02-24 00:00:00.000,744.0,1848.44
4793750997-1,2025-05-26 00:00:00.000,28.0,6086.95
4793750997-2,2025-05-26 00:00:00.000,28.0,4132.17
4793750997-3,2025-05-26 00:00:00.000,28.0,5217.39
4793750997-4,2025-05-26 00:00:00.000,28.0,3033.04
4793750997-5,2025-05-26 00:00:00.000,3.0,32.6
4793751000-1,2025-03-19 00:00:00.000,31.0,3850.93
4793751004-1,2025-03-12 00:00:00.000,31.0,654.65
4793751020-10001,2025-03-17 00:00:00.000,1.0,93.16
4793751020-10002,2025-03-17 00:00:00.000,1.0,93.16
4793751020-10003,2025-03-17 00:00:00.000,1.0,93.16
4793751020-10004,2025-03-17 00:00:00.000,1.0,93.16
4793751020-10005,2025-03-17 00:00:00.000,1.0,93.16
4793751020-10006,2025-03-17 00:00:00.000,1.0,93.16
4793751020-10007,2025-03-17 00:00:00.000,1.0,90.06
4793751020-10008,2025-03-17 00:00:00.000,1.0,90.06
4793751020-10009,2025-03-17 00:00:00.000,1.0,43.16
4793751020-10010,2025-03-17 00:00:00.000,1.0,90.06
4793751020-10011,2025-03-17 00:00:00.000,1.0,90.06
4793751020-10012,2025-03-17 00:00:00.000,1.0,370.18
4793751041-1,2025-04-21 00:00:00.000,28.0,304.34
4793751041-2,2025-11-12 00:00:00.000,30.0,326.08
4793751041-3,2025-11-12 00:00:00.000,30.0,326.08
4793751041-4,2025-11-12 00:00:00.000,31.0,336.95
4793751041-5,2025-11-12 00:00:00.000,31.0,336.95
4793751041-6,2025-11-22 00:00:00.000,31.0,336.95
4793751041-7,2025-04-21 00:00:00.000,28.0,304.34
4793751041-8,2025-11-12 00:00:00.000,31.0,336.95
4793751100-10001,2025-05-14 00:00:00.000,1.0,4935.95
4793751101-1,2025-02-27 00:00:00.000,1.0,471.29
4793751128-1,2025-02-03 00:00:00.000,9.0,1167.2
4793751260-10001,2025-02-26 00:00:00.000,1.0,139151.96
4793751260-10001,2025-03-26 00:00:00.000,1.0,139151.96
4793751260-10002,2025-02-26 00:00:00.000,1.0,160855.52
4793751260-10003,2025-03-27 00:00:00.000,1.0,98269.4
4793751260-10004,2025-04-23 00:00:00.000,1.0,235990.12
4793751260-10005,2025-05-28 00:00:00.000,0.0,0.0
4793751260-10005,2025-05-29 00:00:00.000,1.0,208635.6
4793751260-10006,2025-06-25 00:00:00.000,1.0,104317.8
4793751274-10001,2025-03-01 00:00:00.000,1.0,7453.41
4793751279-1,2025-03-11 00:00:00.000,2.0,3341.61
4793751279-10001,2025-03-11 00:00:00.000,1.0,596.27
4793751279-2,2025-03-11 00:00:00.000,1.0,291.92
4793751279-3,2025-03-11 00:00:00.000,1.0,369.56
4793751279-4,2025-03-11 00:00:00.000,1.0,597.51
4793751301-10001,2025-02-28 00:00:00.000,1.0,931.67
4793751349-1,2025-03-25 00:00:00.000,1.0,513.13
4793751349-10001,2025-03-25 00:00:00.000,1.0,186.33
4793751349-2,2025-03-25 00:00:00.000,1.0,9.6
4793751636-1,2025-02-21 00:00:00.000,2.0,37.21
4793751717-1,2025-02-17 00:00:00.000,2.0,387.85
4793751771-1,2025-02-03 00:00:00.000,31.0,3754.65
4793751810-1,2025-02-03 00:00:00.000,4.0,313.04
4793751811-1,2025-11-25 00:00:00.000,31.0,9.43
4793751811-2,2025-11-25 00:00:00.000,31.0,9.43
4793754829-1,2025-02-03 00:00:00.000,1.0,959.44
4793755123-1,2025-03-07 00:00:00.000,1.0,181.36
4793755173-1,2025-03-07 00:00:00.000,1.0,208.69
4793755182-1,2025-02-13 00:00:00.000,1.0,309.93
4793755391-10001,2025-04-14 00:00:00.000,1.0,236.02
4793755533-1,2025-05-08 00:00:00.000,1.0,181.36
4793755553-10001,2025-02-21 00:00:00.000,1.0,956.52
4793755601-10001,2025-01-31 00:00:00.000,1.0,714.28
4793755624-10001,2025-05-07 00:00:00.000,1.0,838.5
4793755624-10002,2025-05-07 00:00:00.000,1.0,80.74
4793755669-10001,2025-07-24 00:00:00.000,1.0,173.91
4793755669-10002,2025-07-24 00:00:00.000,1.0,8.38
4793755700-10001,2025-03-11 00:00:00.000,1.0,2282.91
4793755700-10002,2025-03-11 00:00:00.000,1.0,325.12
4793755700-10003,2025-03-11 00:00:00.000,1.0,413.21
4793755700-10004,2025-03-11 00:00:00.000,1.0,215.68
4793757345-1,2025-02-04 00:00:00.000,1.0,185.83
4793757345-2,2025-02-04 00:00:00.000,19.99,66.67
4793757345-3,2025-02-14 00:00:00.000,5.0,25.68
4793757345-4,2025-02-04 00:00:00.000,4.0,38.03
4793757346-1,2025-03-12 00:00:00.000,1.0,163.97
4793757382-10001,2025-04-01 00:00:00.000,1.0,2124.22
4793757515-1,2025-02-03 00:00:00.000,3.0,5.34
4793757515-2,2025-02-03 00:00:00.000,1.0,6.45
4793757516-1,2025-02-03 00:00:00.000,1.0,5.49
4793757516-10,2025-02-03 00:00:00.000,1.0,1.31
4793757516-11,2025-02-03 00:00:00.000,1.0,40.14
4793757516-12,2025-02-03 00:00:00.000,3.0,35.53
4793757516-13,2025-02-03 00:00:00.000,1.0,15.16
4793757516-2,2025-02-03 00:00:00.000,1.0,1.31
4793757516-3,2025-02-03 00:00:00.000,1.0,0.87
4793757516-4,2025-02-11 00:00:00.000,1.0,61.22
4793757516-5,2025-02-03 00:00:00.000,5.0,29.31
4793757516-6,2025-02-03 00:00:00.000,5.0,37.79
4793757516-7,2025-02-03 00:00:00.000,5.0,33.91
4793757516-8,2025-02-03 00:00:00.000,5.0,31.58
4793757516-9,2025-02-03 00:00:00.000,2.0,176.39
4793757624-1,2025-02-07 00:00:00.000,30.0,734.72
4793757624-10001,2025-02-07 00:00:00.000,1.0,397.51
4793757624-2,2025-02-07 00:00:00.000,1.0,56.68
4793757624-3,2025-02-07 00:00:00.000,1.0,32.29
4793757627-1,2025-03-05 00:00:00.000,1.0,161.49
4793757627-10001,2025-03-05 00:00:00.000,1.0,4372.67
4793757627-2,2025-03-05 00:00:00.000,32.0,141.11
4793757628-1,2025-02-21 00:00:00.000,2.0,221.27
4793758248-1,2025-02-04 00:00:00.000,31.0,1515.9
4793758248-2,2025-02-04 00:00:00.000,31.0,1515.9
4793758327-10001,2025-02-08 00:00:00.000,1.0,80.34
4793758327-10001,2025-03-07 00:00:00.000,-1.0,-80.34
4793758327-10001,2025-05-20 00:00:00.000,1.0,80.34
4793758327-10002,2025-03-07 00:00:00.000,1.0,80.34
4793758327-10003,2025-05-16 00:00:00.000,1.0,80.34
4793758327-10004,2025-04-29 00:00:00.000,1.0,80.34
4793758327-10005,2025-06-23 00:00:00.000,1.0,80.34
4793758327-10006,2025-06-28 00:00:00.000,1.0,80.34
4793758329-10001,2025-02-06 00:00:00.000,1.0,18450.0
4793758329-10002,2025-03-27 00:00:00.000,2.0,36900.0
4793758329-10003,2025-03-28 00:00:00.000,1.0,6760.0
4793758330-1,2025-05-23 00:00:00.000,31.0,827.95
4793758360-1,2025-04-17 00:00:00.000,1.0,353.14
4793758381-10002,2025-04-29 00:00:00.000,1.0,12000.0
4793758381-10003,2025-03-27 00:00:00.000,1.0,12000.0
4793758381-10004,2025-04-29 00:00:00.000,1.0,12000.0
4793758385-10001,2025-04-29 00:00:00.000,1.0,1270.8
4793758385-10002,2025-04-29 00:00:00.000,1.0,1147.82
4793758385-10003,2025-04-29 00:00:00.000,1.0,1270.8
4793758385-10004,2025-05-19 00:00:00.000,1.0,1229.81
4793758386-10001,2025-04-29 00:00:00.000,1.0,292.97
4793758386-10002,2025-04-29 00:00:00.000,1.0,292.97
4793758386-10003,2025-04-29 00:00:00.000,1.0,292.97
4793758386-10004,2025-08-28 00:00:00.000,1.0,639.55
4793758386-10005,2025-08-28 00:00:00.000,1.0,573.21
4793758386-10006,2025-08-28 00:00:00.000,1.0,499.93
4793758388-10001,2025-02-27 00:00:00.000,1.0,121612.5
4793758388-10002,2025-02-28 00:00:00.000,1.0,121612.5
4793758388-10003,2025-03-29 00:00:00.000,1.0,121612.5
4793758388-10004,2025-04-29 00:00:00.000,1.0,121612.5
4793758410-10001,2025-02-03 00:00:00.000,1.0,8610.0
4793758410-10002,2025-03-20 00:00:00.000,1.0,8610.0
4793758410-10003,2025-08-06 00:00:00.000,1.0,9566.57
4793758410-10003,2025-08-25 00:00:00.000,0.0,0.0
4793758410-10004,2025-08-25 00:00:00.000,1.0,9566.57
4793758410-10005,2025-08-06 00:00:00.000,2.0,19133.14
4793758410-10005,2025-08-25 00:00:00.000,-1.0,-9566.57
4793758410-10006,2025-08-06 00:00:00.000,1.0,9566.57
4793758412-10001,2025-02-10 00:00:00.000,1.0,3400.0
4793758415-10001,2025-02-11 00:00:00.000,1.0,3087.0
4793758417-10001,2025-02-11 00:00:00.000,1.0,3087.0
4793758440-10001,2025-02-10 00:00:00.000,1.0,43139.25
4793758441-10001,2025-02-05 00:00:00.000,1.0,706.47
4793758441-10001,2025-02-12 00:00:00.000,1.0,706.47
4793758441-10002,2025-02-26 00:00:00.000,1.0,706.47
4793758441-10002,2025-02-27 00:00:00.000,1.0,706.47
4793758441-10004,2025-04-29 00:00:00.000,2.0,1412.94
4793758441-10005,2025-05-29 00:00:00.000,2.0,1412.94
4793758441-10006,2025-06-23 00:00:00.000,2.0,1412.94
4793758442-10001,2025-02-18 00:00:00.000,1.0,2104.34
4793758442-10002,2025-03-25 00:00:00.000,1.0,2104.34
4793758443-10001,2025-02-26 00:00:00.000,1.0,640.02
4793758443-10002,2025-03-26 00:00:00.000,1.0,578.08
4793758443-10003,2025-03-31 00:00:00.000,1.0,640.02
4793758443-10004,2025-05-01 00:00:00.000,1.0,619.37
4793758443-10005,2025-06-02 00:00:00.000,1.0,640.02
4793758443-10006,2025-07-02 00:00:00.000,1.0,619.37
4793758448-10001,2025-03-19 00:00:00.000,1.0,4813.66
4793758448-10002,2025-03-19 00:00:00.000,1.0,4347.82
4793758448-10003,2025-04-29 00:00:00.000,1.0,4813.66
4793758448-10004,2025-04-29 00:00:00.000,1.0,4658.38
4793758448-10005,2025-09-23 00:00:00.000,1.0,4813.66
4793758448-10006,2025-09-23 00:00:00.000,1.0,621.11
4793758470-10001,2025-02-17 00:00:00.000,1.0,7701.86
4793758470-10002,2025-03-06 00:00:00.000,1.0,6956.52
4793758470-10003,2025-04-03 00:00:00.000,1.0,7701.86
4793758470-10004,2025-04-30 00:00:00.000,1.0,7453.41
4793758471-10001,2025-02-06 00:00:00.000,1.0,30499.37
4793758471-10003,2025-03-06 00:00:00.000,1.0,30499.37
4793758471-10004,2025-04-02 00:00:00.000,1.0,30499.37
4793758471-10005,2025-08-21 00:00:00.000,1.0,29515.52
4793758476-10001,2025-04-23 00:00:00.000,1.0,1925.46
4793758476-10002,2025-04-23 00:00:00.000,1.0,1739.13
4793758476-10003,2025-04-23 00:00:00.000,1.0,1925.46
4793758477-10001,2025-02-03 00:00:00.000,1.0,21080.0
4793758477-10002,2025-02-28 00:00:00.000,1.0,19040.0
4793758477-10003,2025-06-23 00:00:00.000,1.0,21080.0
4793758477-10004,2025-08-04 00:00:00.000,1.0,8160.0
4793758478-10001,2025-09-14 00:00:00.000,1.0,3158.98
4793758478-10002,2025-09-14 00:00:00.000,1.0,1951.82
4793758479-10001,2025-02-03 00:00:00.000,1.0,19840.0
4793758479-10002,2025-02-28 00:00:00.000,1.0,17920.0
4793758479-10003,2025-05-30 00:00:00.000,1.0,19840.0
4793758479-10004,2025-05-05 00:00:00.000,1.0,19200.0
4793758479-10005,2025-06-02 00:00:00.000,1.0,19840.0
4793758479-10006,2025-09-02 00:00:00.000,1.0,19200.0
4793758488-1,2025-03-05 00:00:00.000,31.0,7.5
4793758488-2,2025-03-05 00:00:00.000,31.0,7.5
4793758488-3,2025-03-05 00:00:00.000,31.0,7.5
4793758495-2,2025-02-13 00:00:00.000,3.0,28.49
4793758495-3,2025-02-18 00:00:00.000,1.0,8.88
4793758495-4,2025-07-30 00:00:00.000,1.0,37.96
4793758496-1,2025-02-13 00:00:00.000,5.0,97.23
4793758511-10001,2025-02-27 00:00:00.000,1.0,2118.01
4793758511-10002,2025-03-25 00:00:00.000,1.0,1913.04
4793758511-10003,2025-04-11 00:00:00.000,1.0,2118.01
4793758511-10004,2025-05-09 00:00:00.000,1.0,2118.01
4793758514-10001,2025-03-07 00:00:00.000,1.0,496.89
4793758514-10004,2025-05-01 00:00:00.000,1.0,496.89
4793758515-10001,2025-03-07 00:00:00.000,1.0,279.5
4793758515-10002,2025-03-07 00:00:00.000,1.0,279.5
4793758515-10003,2025-04-29 00:00:00.000,1.0,279.5
4793758515-10006,2025-07-04 00:00:00.000,1.0,279.5
4793758567-2,2025-02-06 00:00:00.000,31.0,21700.0
4793758567-4,2025-02-06 00:00:00.000,31.0,13950.0
4793758567-5,2025-02-06 00:00:00.000,31.0,6200.0
4793758567-7,2025-02-06 00:00:00.000,31.0,22320.0
4793758588-1,2025-02-13 00:00:00.000,1.0,1551.38
4793758647-1,2025-03-26 00:00:00.000,5.0,2149.06
4793758696-10001,2025-04-14 00:00:00.000,1.0,173.73
4793758696-10002,2025-04-14 00:00:00.000,1.0,49.05
4793759051-1,2025-02-12 00:00:00.000,20.0,1025.34
4793759240-1,2025-02-04 00:00:00.000,10.0,159.13
4793759240-1,2025-02-19 00:00:00.000,-10.0,-159.13
4793759240-2,2025-02-04 00:00:00.000,1.0,27.32
4793759240-2,2025-02-19 00:00:00.000,-1.0,-27.32
4793760030-1,2025-02-11 00:00:00.000,1.0,1730.92
4793761407-1,2025-02-18 00:00:00.000,2.0,443.91
4793761442-1,2025-02-14 00:00:00.000,10.0,16.58
4793761442-2,2025-02-05 00:00:00.000,1.0,42.08
4793761442-3,2025-02-14 00:00:00.000,1.0,99.47
4793761442-4,2025-02-05 00:00:00.000,2.0,36.07
4793761443-1,2025-02-06 00:00:00.000,2.0,10.81
4793761443-2,2025-02-19 00:00:00.000,1.0,19.13
4793761443-3,2025-02-06 00:00:00.000,10.0,14.22
4793761443-4,2025-02-18 00:00:00.000,10.0,15.27
4793761443-5,2025-02-19 00:00:00.000,1.0,4.21
4793761443-6,2025-02-19 00:00:00.000,2.0,41.54
4793761443-7,2025-02-06 00:00:00.000,5.0,21.3
4793761443-8,2025-02-14 00:00:00.000,1.0,10.32
4793761453-1,2025-02-11 00:00:00.000,1.0,16.81
4793762895-1,2025-02-21 00:00:00.000,7.0,907.82
4793762934-1,2025-03-13 00:00:00.000,1.0,23.97
4793762934-10,2025-03-13 00:00:00.000,6.0,50.89
4793762934-11,2025-03-13 00:00:00.000,1.0,121.27
4793762934-12,2025-03-13 00:00:00.000,12.0,91.5
4793762934-13,2025-03-13 00:00:00.000,12.0,149.49
4793762934-14,2025-03-13 00:00:00.000,2.0,176.82
4793762934-15,2025-03-13 00:00:00.000,1.0,211.94
4793762934-16,2025-05-13 00:00:00.000,1.0,232.58
4793762934-17,2025-03-13 00:00:00.000,2.0,32.84
4793762934-18,2025-03-13 00:00:00.000,2.0,11.41
4793762934-19,2025-03-13 00:00:00.000,2.0,11.41
4793762934-2,2025-03-13 00:00:00.000,10.0,102.27
4793762934-20,2025-03-13 00:00:00.000,2.0,24.28
4793762934-21,2025-03-13 00:00:00.000,20.0,16.8
4793762934-22,2025-03-13 00:00:00.000,6.0,55.08
4793762934-23,2025-03-13 00:00:00.000,6.0,55.08
4793762934-24,2025-03-13 00:00:00.000,3.0,41.79
4793762934-25,2025-03-13 00:00:00.000,12.0,23.58
4793762934-26,2025-03-13 00:00:00.000,12.0,22.53
4793762934-27,2025-03-13 00:00:00.000,8.0,22.76
4793762934-28,2025-03-13 00:00:00.000,20.0,58.5
4793762934-29,2025-03-13 00:00:00.000,20.0,71.2
4793762934-3,2025-03-13 00:00:00.000,10.0,102.27
4793762934-30,2025-03-24 00:00:00.000,1.0,72.49
4793762934-31,2025-03-13 00:00:00.000,1.0,14.39
4793762934-4,2025-03-13 00:00:00.000,3.0,25.87
4793762934-5,2025-03-13 00:00:00.000,1.0,5.4
4793762934-6,2025-03-13 00:00:00.000,2.0,6.39
4793762934-7,2025-03-13 00:00:00.000,1.0,39.3
4793762934-8,2025-03-13 00:00:00.000,1.0,294.31
4793762934-9,2025-03-13 00:00:00.000,1.0,30.59
4793762935-1,2025-02-23 00:00:00.000,12.0,212.42
4793762963-10001,2025-02-14 00:00:00.000,1.0,254.65
4793762982-1,2025-02-18 00:00:00.000,2.0,258.86
4793762982-10,2025-02-18 00:00:00.000,1.0,35.31
4793762982-11,2025-02-18 00:00:00.000,6.0,55.71
4793762982-12,2025-02-18 00:00:00.000,6.0,72.62
4793762982-13,2025-02-18 00:00:00.000,6.0,42.77
4793762982-14,2025-02-18 00:00:00.000,1.0,56.27
4793762982-15,2025-02-18 00:00:00.000,14.0,1.57
4793762982-2,2025-02-18 00:00:00.000,1.0,1322.45
4793762982-3,2025-02-18 00:00:00.000,1.0,647.15
4793762982-4,2025-02-18 00:00:00.000,1.0,182.89
4793762982-5,2025-02-18 00:00:00.000,12.0,202.58
4793762982-6,2025-02-18 00:00:00.000,1.0,74.6
4793762982-7,2025-02-18 00:00:00.000,14.0,7.87
4793762982-8,2025-02-18 00:00:00.000,14.0,1.57
4793762982-9,2025-02-18 00:00:00.000,1.0,23.63
4793763099-1,2025-02-18 00:00:00.000,2.0,16.14
4793763099-2,2025-02-18 00:00:00.000,2.0,16.14
4793763139-10001,2025-03-06 00:00:00.000,2.0,263.34
4793763140-1,2025-02-10 00:00:00.000,2.0,16.14
4793763140-2,2025-02-10 00:00:00.000,2.0,16.14
4793763182-1,2025-02-13 00:00:00.000,4.0,355.18
4793763227-1,2025-03-25 00:00:00.000,22.0,68.32
4793763227-1,2025-05-08 00:00:00.000,3.0,9.32
4793763240-10001,2025-03-12 00:00:00.000,1.0,149.06
4793763337-1,2025-02-13 00:00:00.000,10.0,53.66
4793763337-10,2025-02-13 00:00:00.000,4.0,23.35
4793763337-10,2025-07-07 00:00:00.000,6.0,35.03
4793763337-11,2025-02-13 00:00:00.000,2.0,9.13
4793763337-11,2025-03-24 00:00:00.000,1.0,4.56
4793763337-12,2025-02-13 00:00:00.000,3.0,37.71
4793763337-13,2025-03-25 00:00:00.000,1.0,532.29
4793763337-14,2025-02-13 00:00:00.000,1.0,206.21
4793763337-15,2025-02-13 00:00:00.000,3.0,34.09
4793763337-16,2025-02-13 00:00:00.000,1.0,5.73
4793763337-2,2025-06-11 00:00:00.000,10.0,10.86
4793763337-3,2025-02-13 00:00:00.000,1.0,49.32
4793763337-4,2025-02-13 00:00:00.000,1.0,59.85
4793763337-5,2025-02-13 00:00:00.000,5.0,25.4
4793763337-6,2025-02-13 00:00:00.000,30.0,12.67
4793763337-7,2025-02-13 00:00:00.000,1.0,67.24
4793763337-8,2025-02-13 00:00:00.000,1.0,14.79
4793763337-9,2025-02-18 00:00:00.000,1.0,35.47
4793763374-1,2025-02-13 00:00:00.000,1.0,1291.3
4793763466-10001,2025-03-21 00:00:00.000,1.0,6316.77
4793763466-10002,2025-03-21 00:00:00.000,1.0,6316.77
4793763466-10003,2025-03-21 00:00:00.000,1.0,4655.27
4793763466-10004,2025-03-21 00:00:00.000,1.0,1568.32
4793763523-1,2025-02-27 00:00:00.000,8.0,83.62
4793763523-2,2025-02-06 00:00:00.000,1.0,101.86
4793763523-3,2025-02-06 00:00:00.000,1.0,31.32
4793763539-10001,2025-05-07 00:00:00.000,1.0,1077.97
4793763680-10001,2025-03-25 00:00:00.000,1.0,1080.74
4793763738-1,2025-02-12 00:00:00.000,1.0,435.93
4793763971-1,2025-02-06 00:00:00.000,25.0,5434.78
4793763971-2,2025-02-06 00:00:00.000,33.0,2152.17
4793763971-3,2025-02-06 00:00:00.000,1.0,1434.89
4793764328-10001,2025-02-27 00:00:00.000,1.0,25000.0
4793764335-1,2025-10-14 00:00:00.000,1.0,181.36
4793764366-1,2025-04-11 00:00:00.000,1.0,118.01
4793764472-1,2025-04-11 00:00:00.000,1.0,251.55
4793764500-1,2025-04-11 00:00:00.000,1.0,251.55
4793764549-10001,2025-03-05 00:00:00.000,1.0,217.39
4793766593-1,2025-03-24 00:00:00.000,2.0,311.01
4793766593-2,2025-04-11 00:00:00.000,2.0,311.01
4793766824-1,2025-05-20 00:00:00.000,3.0,8.38
4793766824-2,2025-05-20 00:00:00.000,2.0,173.91
4793766845-1,2025-05-20 00:00:00.000,4.0,347.82
4793766851-1,2025-02-28 00:00:00.000,2.0,173.91
4793766871-1,2025-05-20 00:00:00.000,2.0,173.91
4793766871-2,2025-05-20 00:00:00.000,12.0,1267.08
4793766871-3,2025-05-20 00:00:00.000,4.0,18.58
4793766871-4,2025-05-20 00:00:00.000,6.0,16.77
4793767060-1,2025-02-12 00:00:00.000,2.0,77.98
4793767069-10001,2025-02-28 00:00:00.000,1.0,10950.0
4793767069-10002,2025-02-28 00:00:00.000,1.0,14600.0
4793767069-10003,2025-02-28 00:00:00.000,1.0,16200.0
4793767069-10004,2025-02-28 00:00:00.000,2.0,7200.0
4793767192-10001,2025-02-14 00:00:00.000,1.0,127.32
4793767226-1,2025-02-25 00:00:00.000,1.0,671.03
4793767227-1,2025-02-12 00:00:00.000,6.0,290.68
4793767227-10001,2025-02-12 00:00:00.000,1.0,43.47
4793767279-10001,2025-02-10 00:00:00.000,1.0,170.8
4793767462-10001,2025-02-18 00:00:00.000,1.0,204.96
4793767607-10001,2025-05-20 00:00:00.000,1.0,251.55
4793767607-10002,2025-05-20 00:00:00.000,1.0,8.94
4793767626-1,2025-02-21 00:00:00.000,10.0,29.81
4793767626-2,2025-02-21 00:00:00.000,10.0,38.26
4793767626-3,2025-02-21 00:00:00.000,10.0,50.86
4793767626-4,2025-02-21 00:00:00.000,28.0,234.08
4793767626-5,2025-02-21 00:00:00.000,16.0,152.44
4793767626-6,2025-02-21 00:00:00.000,4.0,199.08
4793767703-1,2025-02-17 00:00:00.000,2.0,1386.2
4793767703-2,2025-02-17 00:00:00.000,2.0,152.08
4793767871-1,2025-02-21 00:00:00.000,1.0,722.75
4793767871-2,2025-02-21 00:00:00.000,1.0,23.71
4793767964-10001,2025-02-19 00:00:00.000,1.0,219.99
4793767964-10002,2025-02-19 00:00:00.000,1.0,71.42
4793768060-1,2025-02-12 00:00:00.000,1.0,30.34
4793768060-2,2025-02-12 00:00:00.000,5.0,30.34
4793768060-3,2025-02-12 00:00:00.000,5.0,61.77
4793768060-4,2025-02-12 00:00:00.000,1.0,14.54
4793768060-5,2025-02-12 00:00:00.000,5.0,37.45
4793768061-1,2025-02-12 00:00:00.000,6.0,23.14
4793768085-10001,2025-02-11 00:00:00.000,1.0,217.39
4793768224-1,2025-03-05 00:00:00.000,2.0,265.68
4793768302-1,2025-02-26 00:00:00.000,4.0,68.32
4793769410-1,2025-03-12 00:00:00.000,1.0,62.28
4793769504-1,2025-02-05 00:00:00.000,1.0,124.22
4793771533-1,2025-02-12 00:00:00.000,1.0,923.91
4793771533-2,2025-02-12 00:00:00.000,5.0,0.99
4793771534-1,2025-02-06 00:00:00.000,1.0,15.3
4793771534-2,2025-02-06 00:00:00.000,10.0,3.72
4793771654-1,2025-02-19 00:00:00.000,1.0,5279.5
4793771736-10001,2025-03-06 00:00:00.000,1.0,1043.47
4793771804-1,2025-02-06 00:00:00.000,3.0,301.71
4793771940-1,2025-03-24 00:00:00.000,2.0,191.94
4793771940-10,2025-03-12 00:00:00.000,1.0,30.0
4793771940-11,2025-03-12 00:00:00.000,1.0,30.0
4793771940-12,2025-03-12 00:00:00.000,1.0,30.0
4793771940-13,2025-03-13 00:00:00.000,1.0,89.75
4793771940-14,2025-03-12 00:00:00.000,2.0,9.01
4793771940-15,2025-03-12 00:00:00.000,1.0,150.17
4793771940-16,2025-03-12 00:00:00.000,1.0,4.53
4793771940-17,2025-03-12 00:00:00.000,1.0,5.89
4793771940-18,2025-03-13 00:00:00.000,1.0,84.09
4793771940-18,2025-03-24 00:00:00.000,1.0,84.09
4793771940-2,2025-03-12 00:00:00.000,1.0,89.37
4793771940-3,2025-03-12 00:00:00.000,1.0,124.7
4793771940-4,2025-03-12 00:00:00.000,1.0,12.42
4793771940-5,2025-03-12 00:00:00.000,10.0,18.75
4793771940-6,2025-03-12 00:00:00.000,5.0,9.06
4793771940-7,2025-03-12 00:00:00.000,1.0,338.02
4793771940-8,2025-03-12 00:00:00.000,5.0,37.41
4793771940-9,2025-03-12 00:00:00.000,1.0,397.5
4793771985-1,2025-04-08 00:00:00.000,1.0,2374.78
4793771985-10001,2025-04-08 00:00:00.000,1.0,450.19
4793772014-10001,2025-02-14 00:00:00.000,1.0,13200.0
4793772014-10002,2025-02-14 00:00:00.000,1.0,10800.0
4793772014-10003,2025-02-14 00:00:00.000,1.0,3116.0
4793772014-10004,2025-02-14 00:00:00.000,1.0,4704.0
4793772014-10005,2025-02-14 00:00:00.000,1.0,24890.0
4793772014-10006,2025-02-14 00:00:00.000,1.0,20125.0
4793772015-10001,2025-02-12 00:00:00.000,1.0,6000.0
4793772015-10002,2025-02-12 00:00:00.000,1.0,7200.0
4793772015-10003,2025-02-12 00:00:00.000,1.0,3600.0
4793772015-10004,2025-02-12 00:00:00.000,1.0,3600.0
4793772015-10005,2025-02-12 00:00:00.000,1.0,3116.0
4793772015-10006,2025-02-12 00:00:00.000,1.0,4704.0
4793772015-10007,2025-02-12 00:00:00.000,1.0,24890.0
4793772015-10008,2025-02-12 00:00:00.000,1.0,20125.0
4793772019-10001,2025-05-27 00:00:00.000,1.0,45728.65
4793772019-10002,2025-05-27 00:00:00.000,1.0,5160.0
4793772019-10003,2025-05-27 00:00:00.000,1.0,1857.6
4793772019-10004,2025-05-27 00:00:00.000,1.0,1548.0
4793772019-10005,2025-05-27 00:00:00.000,1.0,3715.2
4793772019-10006,2025-05-27 00:00:00.000,1.0,1857.6
4793772019-10007,2025-05-27 00:00:00.000,1.0,1186.8
4793772019-10008,2025-05-27 00:00:00.000,1.0,1186.8
4793772019-10009,2025-05-27 00:00:00.000,1.0,1548.0
4793772019-10010,2025-05-27 00:00:00.000,1.0,624.0
4793772019-10011,2025-05-27 00:00:00.000,1.0,6800.0
4793772019-10012,2025-05-27 00:00:00.000,1.0,7500.0
4793772019-11,2025-05-27 00:00:00.000,2.0,3820.0
4793772019-12,2025-05-27 00:00:00.000,2.0,4600.0
4793772033-1,2025-02-13 00:00:00.000,1.0,119.72
4793772234-10002,2025-02-27 00:00:00.000,1.0,27024.84
4793772234-10010,2025-04-16 00:00:00.000,1.0,109714.9
4793772234-10010,2025-06-11 00:00:00.000,1.0,109714.9
4793772234-10011,2025-05-01 00:00:00.000,1.0,46937.88
4793772234-10011,2025-06-11 00:00:00.000,1.0,46937.88
4793772447-10001,2025-05-29 00:00:00.000,1.0,173.91
4793772532-1,2025-02-17 00:00:00.000,1.0,80.0
4793772532-10,2025-02-17 00:00:00.000,1.0,395.0
4793772532-11,2025-02-17 00:00:00.000,1.0,65.0
4793772532-12,2025-02-17 00:00:00.000,6.0,1080.0
4793772532-13,2025-02-17 00:00:00.000,1.0,395.0
